entity_id	valid	rejected	polled	electors	UPFA	UNP	ITAK	JHU	SLMC	UPF	EPDP	JSP	USP	CDUA	NLF	DPLF	IP1D	UMPA	ULF	IP7D	NPP	SMBP	IP9D	IP6D	S	IP5D	SLPF	IP8D	IP3D	IP2D	RJP	IP4D	SLNF	TLP	SLMK	SEP	DUNF	IP4-ED	IP3-ED	IP1-ED	IP2-ED	;P7D	;P4D
EC-01J	105070.99999999999	3315.9999999999995	108393.00000000001	143643.99999999997	53065.000000000015	32772.0	0	18485.0	0	0	48.00000000000001	202.00000000000009	53.00000000000001	0	139.0	0	5.0	30.0	36.99999999999999	3.0000000000000004	115.0	26.0	0.9999999999999999	0.9999999999999999	21.999999999999996	1.9999999999999998	1.9999999999999998	10.999999999999998	3.0000000000000004	5.0	3.9999999999999996	3.0000000000000004	3.0000000000000004	0	3.0000000000000004	18.000000000000004	0	0	0	0	0	0	0
EC-01K	72491.0	3490.9999999999995	75991.00000000001	98012.00000000001	37380.0	28606.999999999978	0	5951.999999999999	0	0	33.99999999999999	96.00000000000003	71.00000000000001	0	132.99999999999997	0	0.9999999999999999	40.00000000000001	42.99999999999999	0.9999999999999999	71.99999999999999	12.000000000000004	3.9999999999999996	7.0	1.9999999999999998	3.9999999999999996	1.9999999999999998	5.000000000000001	1.9999999999999998	0.9999999999999999	1.9999999999999998	3.000000000000001	0.9999999999999999	0	0.9999999999999999	3.9999999999999996	0	0	0	0	0	0	0
EC-01L	97042.99999999999	3516.000000000001	100577.00000000007	135242.0	49520.00000000001	29029.0	0	17767.999999999993	0	0	32.0	175.00000000000006	59.000000000000014	0	129.00000000000003	0	2.0	28.999999999999993	39.00000000000001	3.0	175.00000000000006	16.999999999999993	2.0	0.0	7.0	4.999999999999999	2.0	8.0	4.0	4.0	4.999999999999999	4.0	3.0	0	3.0	6.0	0	0	0	0	0	0	0
EC-01M	86321.0	2160.9999999999995	88488.0	118317.99999999999	37919.0	22337.0	0	25384.999999999996	0	0	36.0	176.99999999999997	32.0	0	135.0	0	2.0	22.000000000000004	34.0	0.0	160.00000000000003	27.999999999999993	1.0	0.0	9.0	0.0	2.999999999999999	5.999999999999998	1.0	1.0	2.0	2.999999999999999	4.0	0	4.0	13.999999999999996	0	0	0	0	0	0	0
EC-01N	102937.00000000001	2831.000000000001	105773.0	137285.0	45938.99999999999	26301.999999999996	0	29850.0	0	0	41.00000000000001	215.0	39.99999999999999	0	121.0	0	4.999999999999999	29.000000000000007	26.999999999999996	2.9999999999999996	243.99999999999997	30.999999999999993	2.9999999999999996	1.0000000000000002	29.999999999999996	2.0000000000000004	5.999999999999999	4.000000000000001	2.0000000000000004	1.0000000000000002	0.0	4.000000000000001	5.999999999999999	0	2.9999999999999996	18.0	0	0	0	0	0	0	0
EC-01O	87369.0	3139.0	90515.0	116454.00000000001	38832.99999999999	34312.99999999999	0	13492.999999999998	0	0	37.99999999999999	167.99999999999997	73.00000000000001	0	160.99999999999997	0	5.0	32.99999999999999	49.0	3.0000000000000004	101.99999999999999	9.0	3.0000000000000004	6.000000000000001	11.000000000000002	3.0000000000000004	4.0	6.000000000000001	5.0	4.0	3.0000000000000004	3.0000000000000004	6.000000000000001	0	4.0	24.000000000000004	0	0	0	0	0	0	0
EC-01P	16452	305	16757	16757	8482	4641	0	3260	0	0	4	15	1	0	30	0	0	2	1	0	1	5	0	0	3	0	0	0	0	0	0	2	0	0	1	4	0	0	0	0	0	0	0
EC-02	989741.9999999998	41461.99999999999	1031464.0000000014	1348497.000000003	509963.00000000035	367572.00000000023	0	102515.99999999993	0	0	0	4622.000000000007	2852.0000000000014	0	932.0000000000002	0	64.99999999999999	0	0	66.00000000000003	0	203.0000000000001	149.0000000000002	33.99999999999997	128.99999999999997	17.0	40.0	43.00000000000004	143.0000000000001	25.0	42.00000000000001	48.00000000000002	27.999999999999982	72.99999999999991	73.0	0	107.00000000000009	0	0	0	0	0	0
EC-02A	67820.99999999999	2761.0	70597.99999999999	91911.99999999997	28343.999999999993	34041.0	0	4525.0	0	0	0	478.0000000000001	232.99999999999997	0	102.00000000000001	0	5.0	0	0	6.000000000000003	0	3.9999999999999996	15.999999999999998	6.000000000000003	6.999999999999999	0.9999999999999999	3.0000000000000013	1.9999999999999998	0.9999999999999999	0.0	3.9999999999999996	3.9999999999999996	0.0	3.9999999999999996	15.0	0	20.0	0	0	0	0	0	0
EC-02B	60710.99999999999	2842.000000000001	63567.0	88772.99999999997	24356.999999999993	33709.0	0	1759.0000000000005	0	0	0	387.00000000000006	277.0	0	148.00000000000003	0	10.999999999999996	0	0	7.000000000000002	0	4.0	8.0	4.0	4.0	1.0	3.0	4.0	4.0	4.0	3.0	0.0	3.0	0.0	7.000000000000002	0	7.000000000000002	0	0	0	0	0	0
EC-02C	81166.99999999999	3267.9999999999995	84452.99999999999	110705.99999999997	41823.00000000001	31919.000000000007	0	6254.000000000002	0	0	0	637.0000000000002	281.99999999999994	0	97.99999999999997	0	6.999999999999998	0	0	10.999999999999995	0	61.99999999999997	10.0	1.9999999999999996	10.0	1.9999999999999996	3.999999999999999	0.9999999999999998	13.0	1.9999999999999996	1.9999999999999996	3.000000000000001	5.0	6.000000000000002	10.0	0	3.999999999999999	0	0	0	0	0	0
EC-02D	66820.99999999997	2884.0	69731.00000000003	90351.99999999996	34257.00000000001	26266.999999999996	0	5665.999999999995	0	0	0	277.9999999999999	234.00000000000003	0	40.0	0	3.0	0	0	5.0	0	17.0	15.000000000000004	0.9999999999999999	5.0	0.9999999999999999	1.9999999999999998	3.9999999999999996	8.999999999999993	1.9999999999999998	3.0	1.9999999999999998	0.0	3.9999999999999996	3.0	0	3.0	0	0	0	0	0	0
EC-02E	74738.99999999999	3676.999999999999	78436.00000000001	104121.99999999994	39853.000000000015	27522.999999999993	0	6775.000000000001	0	0	0	192.9999999999999	265.0	0	45.99999999999999	0	0.9999999999999997	0	0	3.9999999999999987	0	10.000000000000004	20.000000000000007	3.9999999999999987	5.999999999999998	1.9999999999999993	1.9999999999999993	2.999999999999999	15.999999999999995	1.9999999999999993	2.999999999999999	3.9999999999999987	0.9999999999999997	1.9999999999999993	2.999999999999999	0	0.9999999999999997	0	0	0	0	0	0
EC-02F	79683.0	3168.999999999998	82878.00000000001	107679.0	41026.000000000015	28632.000000000007	0	9292.0	0	0	0	338.9999999999999	247.99999999999997	0	63.00000000000002	0	9.000000000000004	0	0	3.9999999999999982	0	15.0	9.000000000000004	1.9999999999999991	0.9999999999999996	0.9999999999999996	7.000000000000001	3.0000000000000027	9.000000000000004	3.0000000000000027	1.9999999999999991	7.000000000000001	1.9999999999999991	0.9999999999999996	3.9999999999999982	0	3.9999999999999982	0	0	0	0	0	0
EC-02G	79128.00000000001	3852.9999999999977	83007.99999999994	109731.00000000003	45529.0	24282.000000000004	0	8740.999999999998	0	0	0	188.99999999999994	236.9999999999999	0	53.99999999999999	0	2.9999999999999987	0	0	5.999999999999997	0	7.999999999999998	12.999999999999998	1.9999999999999996	3.999999999999999	1.9999999999999996	1.9999999999999996	3.999999999999999	22.000000000000004	1.9999999999999996	2.9999999999999987	2.9999999999999987	7.000000000000004	7.000000000000004	3.999999999999999	0	3.999999999999999	0	0	0	0	0	0
EC-02H	88576.99999999999	3485.0000000000005	92081.99999999996	120833.00000000003	51943.999999999985	24652.000000000022	0	11357.0	0	0	0	326.99999999999983	115.99999999999997	0	52.999999999999986	0	2.9999999999999996	0	0	6.999999999999999	0	15.000000000000004	6.999999999999999	0.9999999999999999	11.999999999999998	0.0	0.9999999999999999	3.9999999999999996	17.000000000000007	2.9999999999999996	5.000000000000001	5.999999999999999	1.9999999999999998	7.999999999999999	1.9999999999999998	0	35.0	0	0	0	0	0	0
EC-02I	83792.99999999999	2997.0000000000005	86812.99999999999	113559.0	42453.000000000015	34247.99999999999	0	6009.000000000001	0	0	0	671.0000000000001	236.0	0	97.00000000000003	0	4.000000000000001	0	0	4.000000000000001	0	4.000000000000001	6.0	1.0000000000000002	5.0	1.0000000000000002	4.000000000000001	9.000000000000002	10.0	0.0	6.0	3.0	1.0000000000000002	8.000000000000002	4.000000000000001	0	9.000000000000002	0	0	0	0	0	0
EC-02J	86498.0	3448.0000000000014	89961.99999999999	117825.99999999997	47557.99999999999	27012.000000000015	0	11194.0	0	0	0	377.0000000000001	178.0	0	75.99999999999997	0	5.0	0	0	4.000000000000001	0	24.999999999999996	11.999999999999996	5.0	11.999999999999996	2.999999999999999	1.0000000000000002	0.0	11.999999999999996	0.0	4.000000000000001	2.999999999999999	2.999999999999999	5.0	6.999999999999998	0	2.0000000000000004	0	0	0	0	0	0
EC-02K	69863.00000000001	3073.000000000001	72957.99999999999	94755.00000000001	40326.99999999999	23110.999999999993	0	5942.999999999999	0	0	0	164.00000000000003	192.00000000000006	0	25.999999999999996	0	5.000000000000002	0	0	2.0	0	6.999999999999999	12.999999999999998	1.0	12.000000000000004	0.0	2.0	2.0	13.999999999999998	4.0	3.000000000000001	4.0	1.0	20.000000000000007	4.0	0	6.000000000000002	0	0	0	0	0	0
EC-02L	71277.99999999997	2584.9999999999995	73877.0	96567.99999999999	34502.00000000001	24695.999999999996	0	11434.0	0	0	0	305.9999999999999	196.99999999999994	0	57.000000000000014	0	3.999999999999999	0	0	3.0	0	14.999999999999998	9.0	1.9999999999999996	14.999999999999998	1.9999999999999996	7.000000000000002	3.0	9.0	0.9999999999999998	1.9999999999999996	4.999999999999999	0.9999999999999998	0.9999999999999998	3.999999999999999	0	3.0	0	0	0	0	0	0
EC-02M	58736.0	2996.0	61749.000000000015	80329.00000000001	25774.0	21450.000000000004	0	10956.0	0	0	0	251.0	146.99999999999997	0	50.99999999999999	0	3.999999999999999	0	0	1.9999999999999996	0	11.0	11.0	1.9999999999999996	35.00000000000001	0.9999999999999998	0.9999999999999998	3.999999999999999	6.000000000000001	1.9999999999999996	1.9999999999999996	3.999999999999999	1.9999999999999996	4.999999999999998	6.000000000000001	0	9.0	0	0	0	0	0	0
EC-02P	20927	424	21352	21352	12216	6030	0	2611	0	0	0	25	10	0	21	0	1	0	0	1	0	6	0	1	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
EC-03	563018.9999999994	30740.999999999964	593759.9999999998	759974.0000000008	291208.0000000006	212720.99999999974	0	56614.999999999956	0	0	0	0	431.99999999999955	0	559.9999999999993	0	56.00000000000001	420.0	160.99999999999977	42.999999999999986	0	78.99999999999996	211.99999999999997	41.00000000000006	100.00000000000006	24.000000000000014	26.999999999999996	139.99999999999986	18.99999999999998	35.0	32.00000000000001	29.000000000000036	31.000000000000018	0	0	0	34.00000000000001	0	0	0	0	0	0
EC-03A	74308.99999999999	3240.0000000000014	77549.00000000001	99740.99999999999	35687.0	24019.999999999993	0	14274.000000000002	0	0	0	0	79.00000000000001	0	113.00000000000003	0	4.0	35.00000000000001	11.0	4.999999999999999	0	12.0	19.000000000000004	6.0	8.0	3.0	4.0	16.0	1.0	1.0	4.0	3.0	2.0	0	0	0	2.0	0	0	0	0	0	0
EC-03B	78404.99999999997	3825.999999999999	82231.00000000001	104093.00000000001	41849.999999999985	27240.00000000001	0	8988.999999999996	0	0	0	0	51.99999999999999	0	87.0	0	3.0000000000000004	46.99999999999999	18.0	6.000000000000001	0	10.000000000000007	25.999999999999996	7.999999999999998	18.0	3.0000000000000004	0.9999999999999998	13.999999999999998	1.9999999999999996	5.0000000000000036	7.999999999999998	3.999999999999999	5.0000000000000036	0	0	0	9.0	0	0	0	0	0	0
EC-03C	72666.0	3406.999999999999	76073.0	96686.00000000001	38420.999999999985	26764.000000000004	0	7165.999999999998	0	0	0	0	40.999999999999986	0	84.00000000000001	0	3.999999999999999	45.99999999999999	26.0	7.0	0	12.000000000000002	22.999999999999996	3.0000000000000004	28.0	3.999999999999999	5.000000000000001	13.0	5.000000000000001	6.000000000000001	3.999999999999999	1.9999999999999996	1.9999999999999996	0	0	0	0.0	0	0	0	0	0	0
EC-03D	50986.99999999999	3728.0	54714.99999999999	69719.99999999999	25374.000000000004	22766.99999999999	0	2620.999999999999	0	0	0	0	37.0	0	33.999999999999986	0	6.0	40.00000000000001	16.999999999999993	3.9999999999999996	0	5.000000000000001	25.99999999999999	5.000000000000001	12.999999999999995	0.0	5.000000000000001	11.000000000000002	0.9999999999999999	6.0	0.9999999999999999	5.000000000000001	3.0	0	0	0	6.0	0	0	0	0	0	0
EC-03E	66030.0	4000.0000000000005	70030.00000000001	90919.0	36294.0	24911.999999999996	0	4542.000000000002	0	0	0	0	40.000000000000014	0	35.000000000000014	0	14.000000000000005	58.0	23.999999999999996	4.0	0	9.000000000000004	34.0	5.999999999999999	5.999999999999999	2.9999999999999996	2.9999999999999996	21.999999999999996	2.9999999999999996	5.000000000000002	2.9999999999999996	1.0	5.999999999999999	0	0	0	5.999999999999999	0	0	0	0	0	0
EC-03F	72853.99999999997	3766.0000000000005	76620.00000000006	99940.00000000001	37957.99999999999	26255.0	0	8324.000000000002	0	0	0	0	47.00000000000001	0	118.0	0	7.000000000000001	44.00000000000001	19.000000000000007	4.0	0	7.000000000000001	23.99999999999999	2.9999999999999987	5.999999999999997	2.0	4.0	15.0	2.9999999999999987	2.9999999999999987	2.9999999999999987	5.000000000000001	1.0	0	0	0	2.0	0	0	0	0	0	0
EC-03G	70883.0	3912.0	74794.99999999999	96896.99999999994	33583.0	30209.999999999996	0	6751.000000000001	0	0	0	0	75.00000000000003	0	37.0	0	7.000000000000001	93.99999999999999	20.999999999999993	2.0	0	12.0	24.0	4.999999999999999	4.0	4.0	2.0	27.0	2.0	7.000000000000001	3.0	4.0	7.000000000000001	0	0	0	2.0	0	0	0	0	0	0
EC-03H	63246.000000000015	4665.0	67910.99999999999	88142.00000000001	33938.99999999999	26455.999999999993	0	2538.0	0	0	0	0	61.000000000000014	0	38.99999999999999	0	9.999999999999996	55.99999999999998	23.000000000000014	6.999999999999997	0	9.0	35.000000000000014	4.000000000000001	16.000000000000004	4.999999999999998	3.0	20.999999999999996	2.0000000000000004	2.0000000000000004	6.0	4.000000000000001	4.999999999999998	0	0	0	4.999999999999998	0	0	0	0	0	0
EC-03P	13639	197	13836	13836	8102	4097	0	1410	0	0	0	0	0	0	13	0	1	0	2	4	0	3	1	1	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
EC-04	627865.9999999992	45484.00000000004	673380.0000000005	905133.0	268131.0000000001	313858.99999999977	0	42191.999999999905	0	0	0	1109.0000000000007	323.99999999999983	0	501.00000000000057	0	36.99999999999999	548.0000000000006	147.00000000000023	177.99999999999997	0	81.00000000000017	232.99999999999983	42.99999999999999	102.99999999999993	35.000000000000036	19.999999999999993	129.00000000000009	28.999999999999993	15.999999999999986	23.999999999999982	26.0	48.000000000000036	0	53.00000000000001	0	0	0	0	0	0	0	0
EC-04A	34241.00000000001	2523.0	36764.00000000001	49964.00000000002	15895.999999999996	16645.0	0	1513.0	0	0	0	42.99999999999999	19.000000000000004	0	11.000000000000002	0	3.000000000000001	30.0	3.000000000000001	4.999999999999999	0	3.000000000000001	18.000000000000004	1.0000000000000002	28.000000000000004	4.000000000000001	0.0	9.000000000000002	0.0	3.000000000000001	0.0	0.0	3.000000000000001	0	4.000000000000001	0	0	0	0	0	0	0	0
EC-04B	92078.00000000003	6987.999999999998	99065.99999999999	133404.0	37805.99999999999	46572.000000000015	0	7078.999999999997	0	0	0	183.0	56.000000000000036	0	83.99999999999999	0	3.999999999999999	93.00000000000001	19.999999999999996	51.99999999999997	0	9.999999999999998	24.00000000000001	3.0000000000000013	24.999999999999996	4.999999999999999	6.000000000000003	17.999999999999996	6.000000000000003	0.9999999999999998	0.9999999999999998	4.999999999999999	4.999999999999999	0	19.999999999999996	0	0	0	0	0	0	0	0
EC-04C	45535.999999999985	4249.999999999999	49785.99999999999	69554.00000000001	16070.999999999998	26230.0	0	2946.0	0	0	0	75.0	33.00000000000001	0	30.999999999999996	0	6.999999999999998	44.99999999999999	11.999999999999996	10.999999999999998	0	6.999999999999998	20.0	6.999999999999998	10.0	5.0	0.9999999999999999	11.999999999999996	0.9999999999999999	1.9999999999999998	0.9999999999999999	1.9999999999999998	5.0	0	1.9999999999999998	0	0	0	0	0	0	0	0
EC-04D	34049.0	3749.0000000000014	37797.99999999999	51359.99999999999	18319.0	15285.0	0	306.9999999999999	0	0	0	20.0	15.000000000000005	0	11.999999999999998	0	0.9999999999999999	25.999999999999996	6.999999999999998	11.000000000000002	0	1.9999999999999998	23.999999999999996	0.9999999999999999	2.9999999999999996	0.9999999999999999	0.0	6.999999999999998	0.9999999999999999	0.9999999999999999	2.9999999999999996	0.9999999999999999	0.9999999999999999	0	0.9999999999999999	0	0	0	0	0	0	0	0
EC-04E	27503.000000000004	2685.0	30188.000000000004	39730.0	13321.000000000002	13380.000000000005	0	673.9999999999998	0	0	0	26.999999999999996	13.999999999999998	0	8.999999999999998	0	0.0	27.999999999999996	6.999999999999999	3.0000000000000013	0	0.0	10.0	2.0	1.0	2.0	2.0	10.0	2.0	1.0	3.0000000000000013	1.0	5.0	0	1.0	0	0	0	0	0	0	0	0
EC-04F	52907.00000000001	3606.999999999999	56514.000000000015	74783.99999999999	23917.999999999996	24806.999999999996	0	3896.0000000000014	0	0	0	112.00000000000001	20.0	0	28.000000000000004	0	1.0000000000000004	40.0	14.000000000000002	22.0	0	3.0000000000000004	17.999999999999993	3.0000000000000004	4.000000000000002	3.0000000000000004	0.0	7.000000000000001	0.0	0.0	2.000000000000001	5.0	3.0000000000000004	0	1.0000000000000004	0	0	0	0	0	0	0	0
EC-04G	40500.00000000001	3423.000000000001	43922.99999999998	59852.99999999999	16277.000000000005	22724.00000000001	0	1252.999999999999	0	0	0	77.0	28.00000000000001	0	21.999999999999993	0	2.999999999999999	39.00000000000001	14.000000000000005	2.999999999999999	0	7.000000000000003	18.0	2.999999999999999	1.9999999999999996	2.999999999999999	1.9999999999999996	7.999999999999998	1.9999999999999996	0.0	5.000000000000001	5.000000000000001	5.000000000000001	0	0.0	0	0	0	0	0	0	0	0
EC-04H	46338.0	2423.999999999999	48761.99999999999	66994.99999999999	17403.0	22435.0	0	6191.0	0	0	0	126.99999999999996	11.0	0	61.000000000000014	0	2.9999999999999996	26.0	10.000000000000002	16.0	0	11.0	7.0	5.000000000000001	13.0	1.0	1.0	5.999999999999999	1.0	2.0	1.0	2.0	1.0	0	4.0	0	0	0	0	0	0	0	0
EC-04I	25658.999999999996	1123.0	26782.000000000004	36760.0	7141.0	14367.000000000002	0	3959.000000000001	0	0	0	70.0	15.000000000000002	0	59.0	0	2.0000000000000004	11.999999999999996	2.999999999999999	10.000000000000002	0	2.0000000000000004	2.999999999999999	2.0000000000000004	5.000000000000001	2.0000000000000004	0.0	2.999999999999999	1.0000000000000002	0.0	0.0	0.0	0.0	0	2.999999999999999	0	0	0	0	0	0	0	0
EC-04J	50192.0	2465.0	52657.0	69992.00000000003	22887.000000000004	22646.999999999996	0	4376.000000000002	0	0	0	96.00000000000001	18.0	0	51.00000000000001	0	0.9999999999999998	38.0	14.0	6.000000000000001	0	20.0	12.000000000000002	0.9999999999999998	5.0	0.9999999999999998	0.9999999999999998	5.0	7.0	0.9999999999999998	0.0	0.9999999999999998	3.999999999999999	0	0.0	0	0	0	0	0	0	0	0
EC-04K	49154.99999999999	2999.0000000000005	52154.0	69844.0	21739.000000000004	23412.999999999996	0	3678.0000000000005	0	0	0	134.00000000000006	24.999999999999993	0	34.0	0	3.999999999999999	40.99999999999998	11.000000000000002	11.000000000000002	0	3.999999999999999	20.999999999999996	1.9999999999999996	1.9999999999999996	0.9999999999999998	2.999999999999998	11.000000000000002	2.999999999999998	0.0	2.999999999999998	1.9999999999999996	5.000000000000001	0	7.999999999999998	0	0	0	0	0	0	0	0
EC-04L	54979.00000000001	4414.999999999998	59394.00000000001	81694.00000000003	22066.0	30109.000000000004	0	2514.9999999999995	0	0	0	63.0	30.000000000000004	0	34.00000000000001	0	1.9999999999999996	68.00000000000001	15.999999999999996	13.0	0	6.000000000000001	17.999999999999996	3.0000000000000004	3.0000000000000004	3.999999999999999	0.9999999999999998	15.999999999999996	0.9999999999999998	0.9999999999999998	1.9999999999999996	0.9999999999999998	3.999999999999999	0	3.0000000000000004	0	0	0	0	0	0	0	0
EC-04M	50642.00000000003	4420.999999999999	55093.0	76699.99999999999	22708.000000000004	25823.000000000004	0	1792.9999999999995	0	0	0	61.0	35.00000000000001	0	43.99999999999998	0	1.9999999999999996	55.0	13.999999999999998	10.000000000000004	0	1.9999999999999996	38.99999999999999	10.000000000000004	1.9999999999999996	1.9999999999999996	3.000000000000001	15.999999999999996	3.000000000000001	3.999999999999999	3.000000000000001	0.9999999999999998	6.000000000000002	0	6.000000000000002	0	0	0	0	0	0	0	0
EC-04P	24087	412	24499	24499	12579	9422	0	2012	0	0	0	21	5	0	21	0	4	7	2	5	0	4	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EC-05	220062.0000000001	19549.0	239610.9999999999	321374.0000000003	108259.00000000004	100642.00000000003	0	8819.000000000005	0	0	0	270.9999999999999	1134.9999999999998	0	108.99999999999999	0	33.000000000000014	0	0	0	266.9999999999999	20.000000000000004	0	263.0	10.000000000000004	47.99999999999998	7.999999999999997	0	64.00000000000001	18.999999999999982	14.999999999999988	12.999999999999977	19.99999999999999	27.000000000000004	20.000000000000007	0	0	0	0	0	0	0	0
EC-05A	72659.99999999996	6905.000000000004	79565.00000000003	107353.0	40615.99999999999	29455.999999999993	0	1982.000000000001	0	0	0	64.00000000000003	264.0	0	33.0	0	8.999999999999998	0	0	0	77.00000000000001	8.999999999999998	0	91.0	3.0000000000000013	10.000000000000007	4.000000000000002	0	13.0	4.000000000000002	5.0000000000000036	2.000000000000001	2.000000000000001	5.0000000000000036	10.999999999999998	0	0	0	0	0	0	0	0
EC-05B	41066.000000000015	3597.9999999999995	44664.0	58799.000000000015	21307.0	18783.999999999993	0	578.9999999999998	0	0	0	34.000000000000014	219.99999999999991	0	10.000000000000005	0	5.000000000000003	0	0	0	29.0	1.9999999999999987	0	42.99999999999999	2.999999999999999	11.000000000000002	2.999999999999999	0	15.99999999999999	3.9999999999999973	0.9999999999999993	1.9999999999999987	11.000000000000002	0.9999999999999993	0.9999999999999993	0	0	0	0	0	0	0	0
EC-05C	46265.99999999999	3910.0	50176.0	69860.0	18495.999999999996	24057.999999999993	0	3135.000000000001	0	0	0	89.00000000000001	262.99999999999994	0	30.999999999999986	0	13.000000000000004	0	0	0	67.0	5.0	0	48.0	1.9999999999999993	12.0	0.0	0	15.0	6.999999999999999	0.9999999999999997	3.0	0.9999999999999997	15.0	5.0	0	0	0	0	0	0	0	0
