entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
EC-07E	58038.0	1058.9999999999998	59097.0	74336.99999999997	34002.99999999999	23215.999999999993	281.99999999999994	156.99999999999994	171.99999999999994	208.0000000000001
EC-07F	55479.00000000003	952.0000000000002	56431.0	74331.0	33932.0	20784.999999999993	272.0	174.00000000000003	131.0	185.00000000000003
EC-07G	46563.000000000015	660.0	47223.0	66221.0	28618.000000000004	17406.000000000004	164.0	138.00000000000003	80.99999999999999	155.99999999999991
EC-07H	41337.99999999999	615.0000000000001	41953.000000000015	62011.0	23586.999999999996	17258.0	82.99999999999999	185.0	126.99999999999997	98.0
EC-07I	47359.999999999985	672.0	48032.000000000015	64320.000000000015	29134.99999999999	17679.0	111.00000000000001	189.99999999999994	117.00000000000001	127.99999999999999
EC-07J	46483.00000000002	656.0000000000001	47139.00000000002	66342.00000000003	29689.000000000004	16115.0	220.00000000000006	172.00000000000003	129.00000000000003	157.99999999999997
EC-07P	13698	253	13951	13951	9186	4320	14	82	33	63
EC-08	352239.0	5731.0	357970.00000000023	511933.0000000001	227865.0000000001	118224.00000000004	2055.0	1563.9999999999989	1133.9999999999993	1396.9999999999998
EC-08A	50764.999999999985	1293.0000000000002	52058.00000000001	71106.00000000001	30662.00000000001	18819.000000000007	464.9999999999999	315.99999999999994	213.0000000000001	289.99999999999994
EC-08B	48246.0	828.0	49073.99999999999	70889.0	29755.999999999996	17473.000000000004	407.0	239.99999999999997	163.00000000000003	207.0
EC-08C	51654.99999999999	902.9999999999999	52558.000000000015	74562.0	32632.0	18164.999999999996	327.00000000000006	175.0	145.0	210.99999999999997
EC-08D	45983.99999999996	655.0	46638.99999999999	69050.00000000001	31037.999999999993	14133.0	305.0	212.99999999999991	127.99999999999999	166.99999999999997
EC-08E	46377.0	624.0000000000002	47001.000000000015	66923.0	30817.000000000004	14824.0	185.0	185.0	169.00000000000006	196.99999999999994
EC-08F	48872.000000000015	648.0	49520.00000000001	73461.0	32502.999999999996	15751.000000000002	152.00000000000003	204.99999999999991	137.99999999999997	122.99999999999999
EC-08G	51981.99999999999	675.0000000000001	52657.000000000015	77479.00000000004	34583.0	16708.000000000004	201.00000000000003	173.00000000000003	145.00000000000006	172.0
EC-08P	8358	105	8463	8463	5874	2351	13	57	33	30
EC-09	215995.00000000003	4012.999999999999	220007.99999999994	333054.0000000003	132873.00000000006	77734.99999999999	1414.0000000000002	1538.0000000000007	749.9999999999994	1684.9999999999975
EC-09A	45909.000000000015	1009.9999999999994	46919.000000000015	73235.99999999999	26534.999999999996	17983.0	419.00000000000017	388.99999999999994	193.99999999999997	388.99999999999994
EC-09B	43502.00000000001	651.9999999999999	44154.00000000002	66090.99999999999	26334.999999999996	16150.000000000004	272.99999999999994	294.00000000000017	165.00000000000009	284.99999999999994
EC-09C	53405.00000000001	788.9999999999999	54194.000000000015	80916.99999999999	33442.0	18679.999999999996	318.99999999999994	332.00000000000006	170.00000000000003	462.0000000000002
EC-09D	67167.99999999997	1432.0	68600.00000000001	106669.00000000003	42523.0	23102.000000000004	389.9999999999999	477.9999999999999	196.99999999999997	477.9999999999999
EC-09P	6011	130	6141	6141	4038	1820	13	45	24	71
EC-10	17575.0	140.99999999999991	17715.99999999999	596421.9999999994	16934.00000000001	223.0	340.99999999999994	36.00000000000005	15.999999999999996	25.000000000000007
EC-10A	15193.0	119.99999999999999	15313.000000000007	49503.999999999985	14761.0	83.00000000000001	290.99999999999994	27.00000000000001	14.000000000000002	17.000000000000007
EC-10B	583.9999999999999	4.0	588.0	58948.999999999985	539.0	5.999999999999998	31.0	5.999999999999998	0.0	2.0
EC-10C	127.0	0.0	127.0	60416.99999999999	116.0	6.0	3.0	1.0	1.0	0.0
EC-10D	17.999999999999996	0.0	17.999999999999996	58381.99999999999	17.999999999999996	0.0	0.0	0.0	0.0	0.0
EC-10E	11.999999999999998	0.0	11.999999999999998	56495.999999999985	11.000000000000002	0.9999999999999998	0.0	0.0	0.0	0.0
EC-10F	26.0	0.0	26.0	52153.000000000015	24.000000000000007	2.0	0.0	0.0	0.0	0.0
EC-10G	8.0	0.0	8.0	40336.00000000001	8.0	0.0	0.0	0.0	0.0	0.0
EC-10H	70.00000000000001	3.0	73.0	51716.99999999999	62.999999999999986	6.0	0.9999999999999996	0.0	0.0	0.0
EC-10I	23.0	0.0	23.0	62372.0	21.0	1.9999999999999998	0.0	0.0	0.0	0.0
EC-10J	1271.9999999999995	7.0	1279.0000000000002	50045.0	1142.9999999999998	108.00000000000003	15.0	1.0	1.0	4.0
EC-10K	186.00000000000006	7.000000000000002	193.0	55995.0	173.99999999999997	9.0	0.0	1.0	0.0	2.0
EC-10P	56	0	56	56	56	0	0	0	0	0
EC-11	39372.000000000015	681.0	40053.00000000004	179857.99999999997	33585.0	4492.999999999999	1002.9999999999995	95.99999999999989	77.00000000000006	117.99999999999994
EC-11A	16149.00000000001	199.00000000000003	16348.00000000001	54066.00000000003	14606.999999999996	981.0000000000002	489.9999999999999	23.999999999999996	11.999999999999998	35.000000000000014
EC-11B	20595.000000000004	443.9999999999998	21039.00000000001	72433.99999999999	16861.000000000004	3026.0000000000005	499.0	67.99999999999997	62.999999999999986	77.99999999999999
EC-11C	1478.0	27.0	1504.9999999999998	52197.000000000015	1127.9999999999995	329.99999999999994	12.999999999999998	3.000000000000001	0.0	4.000000000000002
EC-11P	1150	11	1161	1161	989	156	1	1	2	1
EC-12	165779.0	2663.999999999999	168443.00000000015	264975.0000000001	144725.0	14812.000000000007	5030.000000000003	349.00000000000006	380.99999999999966	484.00000000000006
EC-12A	47840.99999999999	730.0000000000001	48571.0	73640.00000000001	41820.999999999985	3930.000000000002	1731.0000000000005	98.99999999999999	77.0	182.99999999999997
EC-12B	71886.99999999994	1060.9999999999998	72948.00000000001	123893.00000000007	59814.00000000001	9812.000000000004	1685.0000000000005	145.0	238.99999999999991	194.00000000000009
EC-12C	42999.00000000001	847.9999999999999	43847.0	64365.000000000015	40488.99999999998	630.9999999999999	1610.9999999999998	101.99999999999999	58.99999999999999	107.00000000000004
EC-12P	3052	25	3077	3077	2601	439	3	3	6	0
EC-13	232581.0000000002	3620.999999999998	236201.99999999985	319165.9999999999	168288.99999999977	59073.99999999995	3677.000000000003	471.00000000000045	495.9999999999997	574.0
EC-13A	80608.00000000007	1751.0000000000002	82359.00000000001	112046.0	44422.99999999999	34832.0	639.9999999999998	236.00000000000003	231.0	246.00000000000003
EC-13B	38082.000000000015	480.0000000000001	38562.00000000001	51991.00000000002	30889.999999999993	6056.000000000004	917.9999999999998	49.99999999999999	88.99999999999999	78.99999999999996
EC-13C	36509.999999999985	352.0	36861.99999999998	50248.00000000002	31511.000000000007	4091.9999999999986	701.0000000000002	58.00000000000001	70.0	78.0
EC-13D	70309.99999999999	949.0000000000005	71258.99999999999	97720.99999999999	56779.99999999999	11774.000000000004	1407.0	114.00000000000001	88.0	147.00000000000009
EC-13P	7071	89	7160	7160	4685	2320	11	13	18	24
EC-14	108820.99999999999	1726.0000000000007	110546.99999999993	188017.00000000006	77943.00000000001	28006.000000000004	2074.0	278.9999999999999	194.99999999999997	323.9999999999998
EC-14A	33018.00000000001	640.0000000000003	33657.99999999999	54631.99999999999	20621.0	11725.999999999995	415.00000000000006	85.0	60.000000000000014	111.00000000000001
EC-14B	33770.0	545.0000000000001	34314.99999999999	67509.00000000003	28899.999999999993	3925.000000000001	697.0000000000001	111.99999999999996	50.999999999999986	84.99999999999997
EC-14C	38152.0	495.0000000000001	38647.0	61949.0	25721.00000000001	11208.999999999996	946.0	73.99999999999999	81.99999999999999	120.00000000000004
EC-14P	3881	46	3927	3927	2701	1146	16	8	2	8
EC-15	680343.9999999997	10510.999999999993	690854.9999999999	897539.0000000006	403838.000000001	266739.9999999997	3999.0000000000086	2210.9999999999986	1713.9999999999989	1842.0000000000007
EC-15A	52891.00000000002	858.0	53749.0	69872.0	33011.000000000015	19033.000000000015	377.00000000000006	163.99999999999997	130.0	176.00000000000003
EC-15B	49066.999999999985	834.0000000000001	49901.00000000001	64433.99999999999	30415.000000000022	17931.999999999993	293.9999999999999	145.00000000000003	116.99999999999999	163.99999999999994
EC-15C	57282.999999999985	961.9999999999998	58245.00000000001	76083.00000000003	33582.000000000015	22892.999999999993	366.99999999999983	156.99999999999997	118.00000000000007	166.00000000000003
EC-15D	49891.00000000001	918.9999999999997	50810.00000000003	67181.99999999997	28159.000000000015	20880.0	404.9999999999996	177.99999999999994	121.00000000000001	148.0
EC-15E	41012.00000000001	610.0	41622.000000000015	53578.99999999999	25611.999999999996	14861.999999999995	231.00000000000003	118.0	86.99999999999999	102.00000000000001
EC-15F	39199.999999999985	514.9999999999998	39715.0	52666.99999999998	23158.000000000007	15482.0	233.9999999999999	114.00000000000003	103.00000000000001	109.0
EC-15G	47842.0	466.9999999999999	48309.0	61106.99999999998	27377.0	19915.0	233.00000000000006	108.99999999999996	103.00000000000001	104.99999999999997
EC-15H	53214.00000000001	651.0	53865.000000000015	68615.99999999999	33527.99999999998	19095.000000000004	223.99999999999991	152.0	113.99999999999999	101.00000000000004
EC-15I	53348.999999999985	773.0000000000002	54121.99999999998	69233.00000000001	29638.000000000004	22998.999999999993	295.00000000000006	167.00000000000006	146.0	104.00000000000003
EC-15J	51805.99999999997	737.9999999999999	52544.00000000001	69064.00000000001	30516.000000000015	20613.000000000004	243.99999999999997	170.0	151.00000000000006	111.99999999999996
EC-15K	41062.000000000044	647.0000000000005	41708.99999999997	55871.99999999999	23447.0	17030.0	215.99999999999997	164.99999999999997	107.99999999999999	96.00000000000004
EC-15L	42277.99999999999	682.0	42959.999999999985	59146.000000000015	24685.000000000004	17004.999999999996	188.00000000000006	158.0	151.0	91.00000000000001
EC-15M	45476.0	831.0000000000003	46306.999999999985	60626.99999999998	28056.999999999993	16634.999999999996	348.00000000000017	177.0	123.99999999999996	134.99999999999997
EC-15N	35350.0	699.0	36049.00000000003	49109.00000000001	20241.0	14374.000000000007	321.99999999999994	141.99999999999997	100.00000000000006	171.0
EC-15P	20623	325	20948	20948	12412	7992	21	95	41	62
EC-16	264635.00000000035	4689.000000000002	269324.0	385853.9999999999	165795.0000000002	95210.99999999997	1796.0000000000002	616.9999999999997	591.0000000000002	624.9999999999999
EC-16A	45427.99999999999	1042.9999999999998	46471.0	73756.99999999999	29039.99999999999	15541.999999999993	531.0000000000001	75.00000000000001	122.00000000000006	118.00000000000003
EC-16B	54762.0	1045.0000000000018	55807.0	80009.99999999999	35977.0	17821.000000000007	474.9999999999999	176.00000000000009	121.99999999999997	191.00000000000006
EC-16C	58421.00000000001	935.9999999999997	59356.99999999999	83057.00000000004	35415.00000000001	22240.0	382.0000000000001	133.0	121.0	130.00000000000006
EC-16D	44994.0	576.0	45570.00000000001	64449.0	27856.0	16721.0	180.0	81.00000000000001	85.99999999999997	70.00000000000001
EC-16E	55462.999999999985	994.0	56457.00000000001	78918.99999999999	33873.999999999985	21003.99999999999	228.0	134.00000000000006	121.00000000000001	102.00000000000001
EC-16P	5567	95	5662	5662	3633	1883	0	18	19	14
EC-17	312796.9999999999	6204.999999999999	319001.99999999994	418857.00000000023	200146.00000000017	107342.0	2534.0000000000014	1013.9999999999999	677.9999999999999	1082.9999999999993
EC-17A	39938.00000000001	667.0000000000002	40604.999999999985	55792.00000000001	25938.0	13185.000000000004	401.0000000000001	126.00000000000004	106.00000000000004	181.99999999999994
EC-17B	39885.99999999999	581.0000000000002	40467.00000000001	51975.00000000002	25999.999999999996	13287.000000000005	297.00000000000006	80.00000000000001	86.00000000000001	136.00000000000003
EC-17C	43676.99999999999	943.0	44620.00000000001	62047.99999999999	27421.0	15489.999999999996	309.9999999999999	219.99999999999991	101.99999999999997	133.99999999999994
EC-17D	46794.00000000001	1114.9999999999998	47909.00000000001	65366.99999999998	27142.000000000004	18892.0	365.0	141.00000000000003	113.0	141.00000000000003
EC-17E	61099.99999999999	1304.0000000000007	62404.00000000004	79686.99999999994	42661.0	17331.0	546.9999999999998	191.00000000000006	112.00000000000006	257.9999999999999
EC-17F	30991.999999999996	580.9999999999998	31573.00000000001	41088.0	19935.000000000007	10541.0	267.00000000000006	86.00000000000001	66.0	96.99999999999996
EC-17G	38704.00000000001	788.9999999999999	39493.00000000001	50968.99999999999	23583.00000000001	14517.0	324.0000000000001	110.0	75.0	94.99999999999999
EC-17P	11706	225	11931	11931	7466	4099	23	60	18	40
EC-18	150474.99999999994	3966.0000000000023	154441.00000000006	203940.00000000006	88907.00000000001	59287.00000000001	1125.9999999999998	427.9999999999998	258.0000000000001	469.00000000000017
EC-18A	41504.00000000002	1204.0000000000002	42708.0	57393.000000000015	25778.999999999996	15079.0	278.9999999999999	133.99999999999997	64.0	168.99999999999994
EC-18B	42167.999999999985	964.9999999999997	43133.000000000015	55264.00000000001	23977.000000000004	17587.999999999996	312.99999999999994	112.0	67.0	110.99999999999996
EC-18C	63135.99999999996	1716.0	64852.00000000001	87535.00000000004	36865.0	25283.999999999967	527.0	169.0	117.99999999999999	173.00000000000003
EC-18P	3667	81	3748	3748	2286	1336	7	13	9	16
EC-19	330772.0	14092.999999999998	344864.9999999995	445146.0000000003	182809.99999999994	139611.00000000006	3846.9999999999973	1745.0000000000002	1387.0000000000011	1372.0000000000018
EC-19A	44135.00000000001	1301.9999999999998	45436.99999999999	58235.000000000015	18218.000000000004	24842.0	445.99999999999983	213.00000000000009	213.00000000000009	203.00000000000003
EC-19B	27487.000000000004	1002.0	28488.99999999999	36342.0	15304.0	11226.999999999998	456.0000000000001	145.00000000000006	182.99999999999994	172.0
EC-19C	34169.0	1872.9999999999998	36042.0	45788.00000000001	19302.999999999993	13793.000000000004	556.0000000000001	176.00000000000003	166.99999999999991	174.00000000000006
EC-19D	28243.000000000004	958.0	29201.0	40039.00000000001	17416.0	10210.0	255.00000000000003	182.00000000000003	104.00000000000001	76.0
EC-19E	35521.999999999985	1860.9999999999993	37383.0	48807.00000000001	20089.999999999996	14430.000000000004	491.00000000000006	212.0	152.99999999999997	146.0
EC-19F	37076.999999999985	1267.0	38343.999999999985	47126.99999999998	20307.0	16030.999999999996	335.0000000000001	134.00000000000003	129.0	141.0
EC-19G	40151.999999999985	1482.0000000000002	41634.000000000015	53642.999999999985	22177.0	17280.0	284.0	164.00000000000003	126.0	121.0
EC-19H	39733.0	2002.9999999999993	41736.0	56426.0	23648.0	15071.999999999998	463.99999999999994	236.00000000000003	151.99999999999994	161.00000000000003
EC-19I	34530.999999999985	2182.0	36712.99999999998	48853.000000000015	20108.000000000007	13371.000000000002	550.9999999999997	221.00000000000006	140.0	140.0
EC-19P	9723	163	9886	9886	6239	3355	9	62	20	38
EC-20	152869.0	3977.0000000000023	156845.99999999997	203102.00000000012	96620.0	52026.000000000044	1965.9999999999986	877.0000000000006	555.9999999999998	824.0000000000005
EC-20A	39467.0	928.0000000000006	40394.99999999999	50852.00000000001	24271.000000000004	13867.0	674.0000000000003	209.0	200.00000000000006	246.0
EC-20B	49107.99999999999	1455.9999999999993	50564.00000000001	64228.99999999999	31949.999999999996	15800.999999999998	686.9999999999995	234.00000000000009	174.99999999999994	260.9999999999999
EC-20C	60622.99999999999	1552.9999999999998	62175.999999999985	84310.00000000004	38049.99999999999	21090.000000000007	600.0000000000001	413.99999999999994	173.99999999999994	295.0
EC-20P	3671	40	3711	3711	2349	1268	5	20	7	22
EC-21	443030.9999999995	7594.9999999999945	450626.00000000023	563174.0000000003	257264.99999999985	177923.99999999997	3450.9999999999986	1876.9999999999984	1234.9999999999986	1278.999999999999
EC-21A	53996.99999999998	704.9999999999997	54701.99999999999	71614.00000000001	32647.0	20589.000000000004	366.0	165.99999999999991	124.99999999999997	104.00000000000003
EC-21B	65042.0	996.0000000000002	66038.00000000001	83491.99999999999	38220.999999999985	25857.999999999996	434.9999999999999	225.00000000000003	162.0	141.0
EC-21C	44903.0	905.9999999999998	45809.00000000001	56593.00000000001	24076.0	19994.0	404.99999999999994	172.00000000000006	138.00000000000003	118.0
EC-21D	57403.0	1277.0000000000005	58680.00000000001	73136.00000000001	32501.000000000004	23942.99999999999	353.0	257.00000000000006	154.00000000000006	195.0
EC-21E	54383.99999999998	1057.0000000000002	55441.0	69702.0	27997.0	25337.999999999993	453.0	253.00000000000009	189.0	153.99999999999997
EC-21F	55177.99999999997	835.9999999999999	56014.000000000015	66887.99999999999	31979.99999999999	22172.000000000007	531.0	202.00000000000003	141.00000000000003	152.00000000000006
EC-21G	34923.0	468.99999999999983	35392.00000000001	43279.000000000015	19992.999999999996	14433.999999999996	234.0	92.99999999999997	86.99999999999999	82.0
EC-21H	68730.99999999999	1251.9999999999998	69983.00000000003	89903.0	44641.0	22425.000000000007	666.0	465.0	221.99999999999994	312.0
EC-21P	8470	97	8567	8567	5209	3171	8	44	17	21
EC-22	377592.0000000002	7139.000000000003	384730.9999999996	514055.00000000023	211676.00000000012	159706.99999999994	2758.9999999999977	1402.0000000000005	1019.9999999999994	1027.9999999999989
