entity_id	valid	rejected	polled	electors	NDF	UPFA	PNF	ONF	UPF	SLLP	ULPP	I-AMI	FSP	USP	NSH	SEP	I-AP	NSSP	AACAAKO	JSP	DNM	ULGC	SLNF
EC-01K	94879.99999999997	1031.9999999999993	95911.99999999999	117471.99999999999	42728.00000000003	51351.00000000001	112.0	80.00000000000001	61.00000000000002	66.00000000000003	80.00000000000001	67.00000000000003	84.00000000000006	56.999999999999986	38.99999999999999	18.999999999999986	26.000000000000007	28.0	14.999999999999995	29.99999999999999	15.999999999999998	10.000000000000002	10.999999999999998
EC-01L	141762.0	1481.0	143243.00000000006	174908.99999999994	63562.99999999998	77414.99999999999	128.0	79.99999999999999	54.999999999999986	74.0	53.0	70.00000000000001	67.0	35.99999999999999	33.0	22.99999999999999	26.000000000000007	21.0	18.999999999999996	50.00000000000002	21.0	13.000000000000004	14.999999999999998
EC-01M	105352.99999999999	1220.0000000000002	106573.0	129800.99999999999	51480.0	53327.0	66.00000000000001	49.00000000000001	36.999999999999986	56.99999999999999	38.0	27.000000000000004	65.0	38.99999999999999	17.0	38.0	16.0	6.999999999999998	6.999999999999998	46.99999999999999	11.999999999999996	11.000000000000002	13.0
EC-01N	135982.99999999997	1392.9999999999998	137376.00000000006	164774.0	61116.0	74189.00000000001	83.00000000000004	70.0	45.00000000000002	57.0	55.99999999999999	53.99999999999999	85.0	39.99999999999999	23.999999999999996	29.999999999999996	17.000000000000004	6.999999999999999	20.999999999999993	53.0	13.999999999999998	9.999999999999998	11.999999999999998
EC-01O	95981.00000000003	957.9999999999997	96938.99999999999	115219.0	48599.000000000015	46884.99999999999	77.99999999999999	56.99999999999999	38.99999999999999	49.0	28.000000000000004	44.99999999999998	31.000000000000004	30.000000000000004	24.999999999999996	27.000000000000004	14.000000000000002	14.000000000000002	14.000000000000002	24.000000000000004	11.000000000000002	4.0	7.000000000000001
EC-01P	25114	536	25650	26062	12160	12856	5	6	3	8	4	3	21	7	2	3	2	3	3	20	1	4	3
EC-02	1342495.9999999995	14647.000000000004	1357142.9999999984	1680263.0000000012	669006.9999999997	664347.0	1249.0000000000018	1033.0000000000011	858.9999999999998	872.0000000000006	668.0000000000002	930.0000000000014	780.0000000000006	566.0000000000006	399.00000000000085	280.9999999999999	257.00000000000006	169.00000000000003	215.99999999999974	409.0000000000005	192.00000000000028	121.99999999999989	140.00000000000003
EC-02A	95310.99999999999	1331.9999999999998	96643.00000000001	120471.0	56541.0	38000.99999999999	81.99999999999997	69.00000000000001	84.0	107.99999999999999	57.0	58.99999999999999	60.0	65.0	24.999999999999996	21.0	31.999999999999996	22.999999999999993	17.0	25.999999999999996	20.0	6.999999999999999	13.999999999999998
EC-02B	79482.00000000001	870.9999999999998	80353.00000000001	106213.00000000003	53330.99999999999	25432.000000000007	64.0	62.00000000000001	82.99999999999999	110.00000000000004	62.00000000000001	65.0	50.000000000000014	48.0	41.99999999999999	17.0	21.999999999999993	17.0	18.999999999999993	16.0	21.999999999999993	7.000000000000002	13.000000000000002
EC-02C	113635.00000000003	1505.0000000000002	115140.00000000001	143885.0000000001	58507.00000000001	54355.00000000001	118.99999999999999	76.99999999999999	63.999999999999986	83.99999999999999	57.000000000000014	83.99999999999999	46.99999999999999	48.000000000000014	35.000000000000014	21.99999999999999	29.999999999999993	12.000000000000004	18.999999999999996	35.000000000000014	18.999999999999996	13.999999999999996	6.999999999999998
EC-02D	86583.00000000003	701.0	87284.00000000003	108529.0	40112.0	45813.000000000015	95.0	75.00000000000001	63.99999999999999	67.00000000000004	44.99999999999998	82.99999999999999	57.00000000000001	30.000000000000007	25.999999999999996	19.0	10.999999999999996	10.999999999999996	20.0	23.000000000000004	13.999999999999998	10.0	7.999999999999999
EC-02E	97147.0	879.9999999999998	98026.99999999997	124679.00000000004	45202.00000000002	51244.000000000015	103.99999999999999	80.99999999999997	53.00000000000001	68.99999999999997	47.999999999999986	82.00000000000001	51.0	54.999999999999986	27.999999999999996	17.999999999999993	13.999999999999998	16.999999999999996	16.999999999999996	27.0	20.000000000000007	5.999999999999998	10.999999999999993
EC-02F	107270.00000000001	986.0	108256.00000000004	132981.00000000012	51581.000000000015	54929.00000000002	124.99999999999997	73.00000000000001	66.00000000000004	60.99999999999998	52.99999999999999	88.00000000000001	55.00000000000001	54.00000000000001	39.00000000000001	25.0	20.999999999999993	20.999999999999993	20.999999999999993	30.0	11.000000000000002	7.000000000000001	10.000000000000005
EC-02G	105930.99999999996	1023.9999999999998	106955.00000000001	133023.0	50379.999999999985	54776.99999999997	85.99999999999996	100.00000000000001	90.99999999999996	57.00000000000001	47.99999999999998	98.00000000000001	50.00000000000001	44.00000000000001	34.999999999999986	25.999999999999996	16.999999999999993	22.000000000000004	19.0	39.999999999999986	15.999999999999996	15.999999999999996	9.0
EC-02H	118564.00000000001	1222.0000000000002	119786.00000000003	147280.0	53922.0	63961.99999999998	102.00000000000001	61.000000000000014	54.0	57.00000000000003	40.00000000000001	70.0	85.0	44.000000000000014	27.999999999999996	22.999999999999996	21.000000000000007	6.999999999999999	13.000000000000002	42.000000000000014	13.000000000000002	5.999999999999999	13.999999999999998
EC-02I	112796.99999999999	1584.0000000000002	114380.99999999997	143843.0000000001	58669.00000000001	53481.0	88.99999999999999	73.00000000000003	52.99999999999998	62.0	49.00000000000001	70.00000000000001	51.99999999999999	41.00000000000001	27.0	24.0	24.0	4.000000000000001	14.000000000000002	28.000000000000004	10.0	11.0	16.000000000000004
EC-02J	120381.00000000003	1154.0	121534.99999999994	149453.00000000003	55334.00000000001	64314.000000000015	94.00000000000001	111.99999999999997	60.99999999999999	51.00000000000001	63.00000000000002	67.99999999999999	86.99999999999999	33.0	32.00000000000001	30.000000000000007	20.0	8.000000000000002	16.999999999999996	24.999999999999996	11.999999999999996	8.999999999999998	11.000000000000002
EC-02K	93871.00000000006	878.0000000000003	94748.99999999997	115356.00000000006	38491.0	54714.0	108.99999999999999	103.99999999999999	61.999999999999986	38.00000000000001	51.00000000000002	71.99999999999999	51.99999999999999	25.999999999999996	35.99999999999999	19.000000000000004	13.999999999999998	11.0	11.0	32.0	16.0	6.999999999999999	6.000000000000002
EC-02L	99433.00000000001	996.9999999999997	100430.00000000001	121702.00000000003	48666.999999999985	50173.000000000015	88.99999999999999	61.999999999999986	56.000000000000014	56.000000000000014	45.99999999999998	49.000000000000036	74.99999999999999	26.99999999999999	22.0	12.999999999999996	18.0	7.999999999999998	12.999999999999996	34.0	3.999999999999999	12.999999999999996	7.999999999999998
EC-02M	71260.00000000001	859.0	72119.0	90122.0	37884.0	32856.0	79.00000000000001	63.0	63.0	46.000000000000014	44.99999999999999	35.00000000000001	34.0	35.00000000000001	19.0	19.0	7.999999999999998	6.000000000000001	14.000000000000002	29.999999999999993	9.0	4.999999999999998	9.999999999999996
EC-02P	40831	654	41485	42726	20386	20296	12	21	5	6	4	7	25	16	5	5	5	2	2	21	6	4	3
EC-03	751983.999999999	8381.000000000013	760365.0000000006	926345.9999999993	349404.0000000003	395889.9999999995	979.0	807.9999999999991	558.9999999999999	605.0000000000001	559.9999999999994	547.0000000000002	695.0	415.99999999999983	332.0	210.00000000000023	170.99999999999997	130.00000000000006	178.00000000000023	206.0000000000002	121.00000000000014	93.00000000000009	79.99999999999999
EC-03A	93355.0	1152.0000000000002	94506.99999999999	114828.0	46819.99999999999	45908.000000000015	83.99999999999999	56.99999999999999	79.00000000000001	54.0	36.99999999999999	58.999999999999964	70.99999999999999	30.999999999999993	32.99999999999999	19.999999999999996	9.999999999999998	13.999999999999996	19.999999999999996	34.0	12.0	6.999999999999998	4.999999999999999
EC-03B	110628.00000000003	999.0000000000003	111627.00000000003	133887.00000000017	48469.0	61199.00000000001	153.99999999999994	118.0	73.00000000000001	67.99999999999997	75.0	93.99999999999999	89.00000000000003	73.00000000000001	44.999999999999986	31.000000000000004	22.000000000000004	20.999999999999996	24.000000000000004	36.0	15.000000000000004	10.000000000000007	12.000000000000002
EC-03C	100516.99999999996	952.0000000000001	101469.00000000004	122511.0	42064.999999999985	57633.0	120.00000000000007	107.00000000000004	70.99999999999997	61.999999999999986	52.0	76.99999999999997	75.99999999999997	63.999999999999986	48.00000000000001	21.999999999999982	21.999999999999982	13.0	18.999999999999993	24.999999999999996	10.999999999999991	13.0	17.0
EC-03D	66431.00000000001	716.0000000000001	67146.99999999999	82122.99999999997	28341.0	37311.0	122.99999999999993	94.99999999999999	41.99999999999999	79.0	78.00000000000003	63.99999999999999	74.0	49.0	39.000000000000014	29.00000000000001	24.0	16.999999999999993	18.999999999999996	11.000000000000002	16.999999999999993	7.999999999999999	11.000000000000002
EC-03E	85597.0	1062.9999999999998	86660.0	108996.00000000004	38668.0	45983.99999999998	148.0	114.0	75.99999999999997	94.0	94.0	59.0	95.99999999999999	57.0	49.00000000000001	30.000000000000007	26.99999999999999	26.0	20.000000000000007	20.000000000000007	15.000000000000004	11.999999999999998	8.0
EC-03F	94342.0	905.0000000000001	95246.99999999999	117930.99999999999	44803.99999999999	48851.0	92.00000000000001	81.99999999999996	54.99999999999999	60.0	58.00000000000001	47.99999999999998	92.00000000000001	42.99999999999999	27.00000000000001	25.0	23.000000000000004	5.999999999999997	20.000000000000004	23.99999999999999	11.999999999999995	11.999999999999995	8.0
EC-03G	93540.0	950.9999999999999	94491.00000000001	117033.00000000001	53279.99999999999	39423.99999999999	96.0	88.00000000000001	79.0	113.00000000000003	75.00000000000003	73.00000000000001	93.00000000000001	37.0	38.0	27.0	22.999999999999996	14.999999999999996	28.000000000000004	19.999999999999996	13.000000000000002	14.000000000000002	4.0
EC-03H	79673.99999999997	1001.9999999999997	80675.99999999997	100040.00000000004	33995.00000000001	44750.000000000015	153.99999999999997	142.00000000000003	78.99999999999994	67.00000000000001	87.00000000000003	67.00000000000001	78.99999999999994	55.0	52.99999999999998	19.000000000000004	18.0	18.0	25.000000000000004	20.999999999999996	19.999999999999993	13.999999999999995	11.0
EC-03P	27900	641	28541	28997	12962	14830	8	5	5	8	4	6	25	7	0	7	2	0	3	15	6	3	4
EC-04	855908.000000001	10993.000000000007	866900.9999999979	1087541.9999999988	466994.00000000076	378585.0	1305.9999999999993	1203.9999999999989	1102.9999999999989	1028.0000000000007	1003.000000000002	799.0000000000013	723.0000000000007	628.0000000000008	554.0000000000003	318.00000000000045	327.9999999999998	285.0000000000004	311.99999999999955	277.0	182.00000000000006	162.99999999999997	115.99999999999989
EC-04A	41815.00000000001	390.00000000000006	42204.99999999999	54214.000000000015	19817.999999999993	21466.000000000004	79.00000000000004	72.00000000000001	44.00000000000001	46.000000000000014	42.00000000000001	47.000000000000014	25.999999999999996	38.999999999999964	30.0	16.000000000000004	22.000000000000004	19.000000000000004	15.0	9.999999999999998	11.000000000000002	4.999999999999999	8.000000000000002
EC-04B	123997.99999999999	1355.9999999999998	125353.99999999993	157462.99999999997	71532.99999999997	51156.000000000015	152.99999999999997	149.0	117.0000000000001	148.00000000000003	119.00000000000001	108.00000000000003	121.0	81.99999999999999	76.99999999999997	35.0	37.00000000000001	31.0	46.00000000000001	37.00000000000001	19.000000000000007	19.999999999999996	9.999999999999998
EC-04C	65480.000000000015	1023.0000000000002	66503.0	85374.99999999999	37840.0	26762.0	100.99999999999997	87.99999999999999	89.99999999999999	85.0	89.99999999999999	63.99999999999999	65.0	57.00000000000001	51.999999999999986	23.00000000000001	37.00000000000001	18.999999999999996	30.000000000000007	27.00000000000001	20.0	21.999999999999996	7.999999999999999
EC-04D	46916.999999999985	479.0	47396.00000000001	58637.00000000001	18471.999999999993	27722.000000000007	111.99999999999997	129.0	80.0	58.000000000000014	66.00000000000003	66.00000000000003	25.00000000000001	44.00000000000001	36.00000000000001	12.999999999999998	13.999999999999996	22.000000000000004	11.000000000000002	10.0	11.999999999999998	10.0	15.000000000000005
EC-04E	37377.0	517.0000000000001	37893.99999999998	47684.999999999985	18624.0	18149.99999999999	80.0	55.99999999999999	65.0	68.00000000000001	49.0	62.999999999999986	37.000000000000014	31.0	29.999999999999996	28.999999999999993	17.999999999999996	17.000000000000004	14.999999999999998	10.999999999999995	10.999999999999995	8.999999999999998	13.999999999999998
EC-04F	74890.0	793.9999999999997	75684.00000000003	94869.99999999997	41238.00000000001	32930.0	90.00000000000001	85.0	65.0	74.99999999999999	73.00000000000001	49.00000000000001	58.99999999999999	32.000000000000014	41.00000000000001	23.000000000000004	24.000000000000004	23.000000000000004	20.0	20.0	20.0	13.000000000000004	10.0
EC-04G	53079.00000000001	673.0000000000001	53751.99999999999	69243.00000000003	28049.0	24166.999999999993	106.00000000000001	111.00000000000003	112.00000000000004	91.00000000000001	94.99999999999996	56.00000000000002	43.999999999999986	45.999999999999986	47.999999999999986	16.999999999999996	29.99999999999999	29.99999999999999	33.00000000000003	16.999999999999996	14.000000000000005	10.999999999999996	1.9999999999999996
EC-04H	62735.00000000001	834.0000000000001	63569.000000000015	81148.99999999999	36127.0	26061.999999999993	49.000000000000014	61.000000000000014	57.000000000000036	45.000000000000014	49.000000000000014	47.99999999999999	53.00000000000001	31.0	31.0	25.0	18.0	11.999999999999998	31.0	17.000000000000004	10.000000000000002	5.000000000000001	4.0
EC-04I	30715.0	401.0	31116.000000000004	40020.0	20315.999999999996	10200.0	26.0	10.000000000000002	19.000000000000004	19.000000000000004	23.0	23.999999999999993	18.000000000000004	15.000000000000002	8.000000000000002	7.000000000000001	2.0000000000000004	5.999999999999998	5.000000000000001	7.000000000000001	5.000000000000001	2.0000000000000004	2.999999999999999
EC-04J	63088.999999999985	747.9999999999999	63837.0	80420.00000000001	32298.000000000004	30194.00000000001	87.99999999999999	78.0	74.0	44.999999999999986	58.0	41.99999999999999	47.0	28.0	35.00000000000001	15.0	15.999999999999996	18.0	10.999999999999998	20.999999999999996	9.0	3.0000000000000004	9.0
EC-04K	64753.999999999985	763.0	65517.0	82298.00000000004	38018.000000000015	25984.000000000004	87.00000000000001	75.99999999999997	87.00000000000001	81.99999999999996	61.00000000000001	59.0	61.00000000000001	47.999999999999964	36.99999999999999	24.999999999999993	26.000000000000007	20.000000000000004	29.000000000000007	18.999999999999993	13.000000000000004	13.000000000000004	9.0
EC-04L	79784.99999999996	1019.9999999999997	80805.00000000004	102219.00000000001	45327.99999999997	33293.0	151.00000000000003	130.00000000000003	160.99999999999997	132.0	131.0	68.00000000000001	65.00000000000001	60.99999999999999	49.99999999999999	43.0	38.99999999999999	29.000000000000007	37.00000000000002	21.99999999999999	13.999999999999995	20.0	10.999999999999995
EC-04M	74162.00000000001	1393.0	75554.99999999997	95567.00000000003	40233.0	32619.000000000004	173.00000000000003	146.0	127.99999999999997	127.0	143.99999999999994	95.0	70.00000000000001	104.99999999999999	74.0	42.000000000000014	42.000000000000014	37.0	25.000000000000007	43.99999999999998	21.99999999999999	26.0	10.000000000000004
EC-04P	37112	602	37714	38382	19100	17880	11	13	4	7	3	10	32	9	5	5	3	2	4	15	2	4	3
EC-05	309022.00000000023	3652.999999999999	312675.0000000002	397004.99999999977	145928.00000000003	158880.00000000012	649.0000000000002	499.99999999999966	391.99999999999994	393.99999999999994	380.0000000000002	305.99999999999943	250.99999999999997	285.00000000000006	240.99999999999972	96.99999999999996	151.99999999999997	135.0	118.99999999999994	88.0000000000001	86.99999999999991	80.99999999999997	56.99999999999999
EC-05A	101471.99999999994	1073.9999999999998	102545.99999999999	131831.0	42652.00000000002	57657.00000000003	205.00000000000003	158.0	104.0	91.99999999999999	73.99999999999997	90.00000000000001	79.0	66.0	74.99999999999996	27.00000000000001	35.99999999999999	24.00000000000001	35.99999999999999	29.999999999999993	25.0	27.00000000000001	14.999999999999996
EC-05B	56177.999999999985	580.9999999999997	56758.99999999999	70323.00000000004	21511.000000000007	33820.99999999998	174.99999999999997	136.00000000000006	59.0	72.99999999999999	71.99999999999999	51.99999999999997	38.99999999999999	42.000000000000014	49.999999999999986	11.000000000000002	29.999999999999986	33.00000000000001	22.000000000000004	11.999999999999996	12.999999999999993	17.000000000000007	10.000000000000005
EC-05C	63636.999999999985	772.9999999999995	64410.00000000003	84225.00000000001	36052.0	26684.000000000007	123.0	64.99999999999997	90.99999999999999	101.00000000000003	96.0	77.00000000000001	54.0	72.0	43.999999999999986	27.999999999999996	40.0	36.0	24.99999999999999	15.0	10.999999999999996	9.0	13.999999999999998
EC-05D	70812.00000000001	1079.0	71891.0	93296.00000000004	37318.99999999999	32234.999999999985	141.0	137.00000000000009	133.99999999999997	124.99999999999997	133.99999999999997	86.00000000000001	72.0	102.0	71.00000000000001	30.999999999999996	45.00000000000001	39.99999999999997	36.0	28.0	34.00000000000001	25.0	17.000000000000004
EC-05P	16923	146	17069	17330	8394	8483	5	4	4	3	4	1	7	3	1	0	1	2	0	3	4	3	1
EC-06	426765.99999999994	7329.00000000001	434095.0000000001	547766.0000000001	272604.99999999965	145339.00000000003	889.0000000000006	846.0	1054.0	1191.000000000001	1067.9999999999995	462.00000000000017	433.00000000000034	729.0000000000008	433.9999999999999	290.99999999999983	349.0000000000002	241.99999999999972	271.0	201.99999999999972	151.9999999999999	98.99999999999991	109.99999999999996
EC-06A	234995.99999999997	3939.000000000001	238935.0000000001	302836.00000000006	171577.99999999997	57717.99999999996	493.0	479.0	705.0	831.0000000000003	729.9999999999999	246.00000000000003	285.0000000000001	469.0	282.0	195.0	249.99999999999986	156.0	199.00000000000003	141.0	112.00000000000004	56.00000000000002	70.99999999999999
EC-06B	61098.999999999985	1018.0	62117.000000000015	78068.00000000001	36342.99999999999	23821.0	96.99999999999999	92.00000000000006	92.99999999999997	132.99999999999997	115.00000000000001	62.000000000000036	44.0	86.99999999999997	42.0	27.000000000000004	37.999999999999986	18.999999999999993	27.000000000000004	18.999999999999993	15.999999999999993	10.0	13.999999999999998
EC-06C	53956.0	1064.0	55020.0	71052.99999999999	25645.000000000007	27389.0	122.0	113.00000000000001	96.99999999999999	96.99999999999999	85.0	79.00000000000004	39.0	86.0	51.00000000000002	20.999999999999996	23.000000000000007	34.99999999999999	17.99999999999999	17.0	12.000000000000004	13.999999999999996	13.000000000000002
EC-06D	63924.0	1051.9999999999995	64976.000000000015	82193.00000000004	32339.999999999993	30354.000000000004	171.00000000000006	161.0	155.0	128.00000000000006	136.0	72.0	64.00000000000003	84.00000000000001	56.0	44.00000000000002	38.00000000000001	32.000000000000014	26.0	21.000000000000004	11.999999999999998	18.0	11.999999999999998
EC-06P	12791	256	13047	13616	6699	6057	6	1	4	2	2	3	1	3	3	4	0	0	1	4	0	1	0
EC-07	677810.9999999999	6516.000000000003	684327.0000000006	850548.9999999993	293994.00000000023	377126.0000000006	994.9999999999986	755.0	596.9999999999998	497.99999999999926	462.00000000000045	612.0000000000002	834.9999999999994	391.99999999999955	278.0000000000003	190.0000000000003	193.00000000000006	185.00000000000003	168.9999999999999	198.99999999999994	143.00000000000006	97.99999999999991	89.99999999999994
EC-07A	39831.00000000001	388.00000000000006	40219.0	52852.0	16196.000000000002	23283.0	59.999999999999986	31.999999999999996	38.00000000000001	27.00000000000001	20.0	39.0	25.000000000000007	17.999999999999996	20.0	17.999999999999996	13.0	3.9999999999999996	10.0	14.0	3.9999999999999996	3.0000000000000004	7.0
EC-07B	59604.00000000003	634.9999999999997	60239.000000000015	75523.99999999997	26187.000000000004	32870.99999999999	77.99999999999999	51.00000000000001	55.0	41.0	30.00000000000001	46.00000000000001	77.99999999999999	28.00000000000001	32.0	17.000000000000004	20.0	10.999999999999998	14.000000000000005	15.000000000000005	14.000000000000005	7.000000000000003	8.999999999999998
EC-07C	55410.00000000002	541.0000000000001	55951.0	72572.00000000001	19752.0	34983.0	108.99999999999997	88.00000000000001	54.99999999999999	44.00000000000001	38.000000000000014	53.0	128.99999999999997	31.000000000000004	19.999999999999996	16.999999999999996	16.999999999999996	20.999999999999996	11.000000000000002	19.999999999999996	14.000000000000005	6.0000000000000036	2.0
EC-07D	71110.00000000001	574.0	71684.00000000001	89500.0	28287.000000000007	42015.0	107.99999999999997	122.99999999999999	82.00000000000003	37.99999999999998	41.000000000000014	79.0	118.99999999999994	47.999999999999986	28.0	16.999999999999993	18.0	26.999999999999993	18.99999999999999	19.999999999999993	19.999999999999993	9.999999999999996	10.999999999999996
EC-07E	82427.99999999999	790.0000000000002	83218.00000000001	100757.00000000003	34022.000000000015	47463.99999999996	170.99999999999986	106.00000000000001	87.00000000000001	83.00000000000003	62.99999999999998	78.00000000000001	78.00000000000001	68.00000000000004	35.00000000000001	26.000000000000014	26.000000000000014	28.0	25.000000000000014	22.00000000000001	17.00000000000001	14.0	15.0
EC-07F	76667.00000000001	941.0000000000001	77608.00000000001	95640.99999999994	32346.999999999993	43368.999999999985	133.00000000000003	141.00000000000006	68.0	56.00000000000001	80.99999999999999	108.00000000000004	95.00000000000003	57.99999999999998	37.00000000000001	20.0	32.999999999999986	31.0	23.000000000000007	20.99999999999999	17.0	17.0	11.999999999999998
EC-07G	59782.999999999985	480.00000000000006	60263.000000000015	78182.0	23038.000000000007	36208.99999999999	77.00000000000001	57.00000000000001	46.000000000000014	50.000000000000014	34.000000000000014	49.000000000000014	55.0	44.0	17.999999999999996	17.999999999999996	15.999999999999993	21.000000000000004	15.000000000000002	3.9999999999999982	15.999999999999993	7.9999999999999964	7.9999999999999964
EC-07H	63189.99999999998	446.99999999999994	63637.0	79685.00000000003	39546.99999999999	23183.999999999996	47.99999999999999	23.999999999999996	41.0	57.00000000000001	53.000000000000014	41.0	46.00000000000001	22.0	17.0	22.0	13.999999999999995	13.999999999999995	13.999999999999995	23.999999999999996	9.000000000000004	4.999999999999998	8.0
EC-07I	75054.0	738.0000000000002	75791.99999999999	94174.99999999999	34807.00000000001	39604.000000000015	104.99999999999997	56.99999999999999	66.00000000000004	46.99999999999999	55.99999999999999	44.0	74.00000000000003	34.000000000000014	33.00000000000002	17.000000000000007	17.000000000000007	15.999999999999998	19.0	26.999999999999993	15.999999999999998	7.999999999999999	6.999999999999999
EC-07J	64603.0	571.9999999999999	65175.000000000015	80777.99999999999	25932.000000000007	38027.999999999985	92.00000000000006	63.99999999999999	51.99999999999998	48.00000000000001	43.00000000000001	71.99999999999999	96.00000000000001	31.000000000000004	31.999999999999996	15.999999999999998	14.999999999999996	12.000000000000002	16.999999999999993	14.999999999999996	10.999999999999998	17.999999999999996	8.999999999999998
EC-07P	30131	410	30541	30883	13879	16116	14	12	7	7	3	3	40	10	6	2	4	0	2	17	5	2	2
EC-08	515149.9999999999	4890.9999999999945	520041.00000000035	648213.0000000006	212435.00000000006	297822.9999999998	803.9999999999989	661.9999999999999	355.99999999999966	448.0000000000001	373.0	383.99999999999915	352.00000000000006	294.00000000000006	231.0	132.99999999999997	137.99999999999994	139.99999999999991	129.00000000000003	165.99999999999997	107.00000000000006	92.99999999999997	81.99999999999993
EC-08A	77138.0	989.9999999999999	78128.00000000001	97610.00000000003	31716.0	44273.00000000001	181.99999999999997	144.99999999999997	95.0	102.00000000000003	84.00000000000003	95.0	89.99999999999994	69.99999999999997	59.000000000000014	31.999999999999996	28.000000000000007	51.000000000000014	33.0	23.000000000000004	28.000000000000007	16.999999999999993	15.000000000000002
EC-08B	72694.99999999999	747.9999999999997	73443.00000000001	91790.99999999996	25164.0	46635.00000000002	143.99999999999991	145.0	56.000000000000014	79.99999999999993	67.0	66.00000000000003	70.0	63.00000000000001	41.000000000000014	23.0	25.999999999999996	28.000000000000007	18.999999999999996	27.000000000000007	17.000000000000018	14.000000000000004	9.999999999999991
EC-08C	74284.99999999999	575.0000000000001	74860.00000000003	93769.00000000003	30647.00000000001	42860.000000000015	138.00000000000006	115.99999999999999	57.99999999999999	66.00000000000001	71.99999999999997	71.00000000000003	37.00000000000001	45.0	39.99999999999999	23.000000000000004	23.000000000000004	13.999999999999998	15.000000000000005	22.000000000000007	16.0	13.999999999999998	8.0
EC-08D	63559.99999999998	638.9999999999999	64199.00000000001	81523.99999999997	22939.000000000004	40083.999999999985	102.99999999999999	72.00000000000004	38.000000000000014	45.0	36.00000000000002	39.000000000000014	38.000000000000014	35.000000000000014	26.00000000000001	10.000000000000004	14.0	14.0	10.000000000000004	15.999999999999998	10.000000000000004	13.000000000000005	18.00000000000001
