entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMC	TULF	INDI	USA	MEP	ELJP	IND 1	DPLF	USP	IND	ACTC	IND 2	USF	IND1	IND2
EC-02K	54725.00000000003	2400.999999999999	57126.00000000001	71254.99999999999	27777.000000000007	25746.0	0	0	0	857.0000000000001	0	344.99999999999983	0	0	0	0	0	0	0	0	0
EC-02L	46644.00000000001	2506.999999999999	49150.99999999998	65038.00000000002	25435.0	18520.999999999996	0	0	0	1435.0000000000002	0	1253.0000000000002	0	0	0	0	0	0	0	0	0
EC-02M	45766.99999999999	2189.9999999999986	47957.0	65066.00000000002	23549.000000000004	18715.999999999993	0	0	0	3064.000000000001	0	437.9999999999999	0	0	0	0	0	0	0	0	0
EC-02P	18077	409	18486	19073	9936	7130	0	0	0	787	0	224	0	0	0	0	0	0	0	0	0
EC-03	321192.99999999994	20138.999999999985	341332.0000000002	570193.0	160068.99999999994	131510.0	12971.0	0	0	12342.000000000004	2690.0000000000005	1610.9999999999984	0	0	0	0	0	0	0	0	0
EC-03A	50509.99999999998	2161.9999999999995	52672.00000000001	76835.99999999999	20472.999999999993	23778.0	2427.999999999999	0	0	3024.9999999999995	641.0	165.00000000000003	0	0	0	0	0	0	0	0	0
EC-03B	52363.999999999985	2550.0	54913.99999999999	72269.99999999996	24893.999999999996	23202.0	1967.9999999999998	0	0	1763.9999999999998	368.99999999999983	167.00000000000003	0	0	0	0	0	0	0	0	0
EC-03C	46276.99999999999	2883.000000000001	49159.999999999985	67914.99999999999	25770.0	17657.99999999999	129.0	0	0	1777.9999999999995	839.0	103.00000000000003	0	0	0	0	0	0	0	0	0
EC-03D	29320.999999999993	2463.0000000000005	31783.999999999993	57111.00000000001	16360.000000000011	12024.0	321.0	0	0	206.99999999999991	252.99999999999994	156.00000000000006	0	0	0	0	0	0	0	0	0
EC-03E	27068.999999999993	2621.000000000002	29689.999999999993	68955.0	13643.000000000004	12155.999999999996	435.99999999999994	0	0	413.99999999999994	107.99999999999996	312.0	0	0	0	0	0	0	0	0	0
EC-03F	38141.99999999999	2407.0000000000005	40549.000000000015	73971.0	17840.000000000004	14374.000000000002	2247.9999999999995	0	0	3310.999999999999	121.99999999999997	247.0	0	0	0	0	0	0	0	0	0
EC-03G	38502.00000000001	2214.0	40716.0	72354.99999999999	19298.0	12975.999999999996	5250.000000000001	0	0	642.0	112.00000000000001	224.00000000000003	0	0	0	0	0	0	0	0	0
EC-03H	28821.000000000004	2545.000000000001	31365.99999999999	69936.99999999996	16311.000000000005	11396.999999999996	157.9999999999999	0	0	679.0	101.00000000000004	175.00000000000009	0	0	0	0	0	0	0	0	0
EC-03P	10187	294	10481	10843	5480	3945	33	0	0	522	145	62	0	0	0	0	0	0	0	0	0
EC-04	332109.0000000002	22373.999999999996	354483.0000000002	628316.9999999993	204973.00000000015	105977.00000000017	14697.0	0	0	5146.9999999999945	0	1314.999999999999	0	0	0	0	0	0	0	0	0
EC-04A	25326.999999999993	1298.0000000000005	26625.0	38746.99999999999	16777.0	7686.000000000001	495.00000000000017	0	0	288.00000000000006	0	80.99999999999999	0	0	0	0	0	0	0	0	0
EC-04B	34497.000000000015	2518.999999999999	37015.999999999985	92299.99999999994	21217.999999999996	10537.999999999998	2476.0	0	0	156.99999999999997	0	108.00000000000003	0	0	0	0	0	0	0	0	0
EC-04C	26299.000000000007	1896.9999999999995	28195.999999999996	47713.00000000001	17030.999999999996	6979.0	1740.0000000000002	0	0	475.99999999999994	0	73.0	0	0	0	0	0	0	0	0	0
EC-04D	26085.00000000001	2585.0	28670.0	36923.00000000002	16254.999999999996	9373.000000000004	84.0	0	0	263.0	0	110.0	0	0	0	0	0	0	0	0	0
EC-04E	10561.000000000002	757.9999999999999	11319.0	27254.000000000004	6018.999999999999	4146.000000000001	249.0	0	0	113.00000000000004	0	34.00000000000001	0	0	0	0	0	0	0	0	0
EC-04F	14896.000000000002	1224.9999999999995	16121.000000000004	47757.99999999999	9594.0	4206.0	685.0	0	0	294.99999999999994	0	115.99999999999996	0	0	0	0	0	0	0	0	0
EC-04G	32334.999999999985	2025.0000000000007	34360.00000000001	42178.00000000001	20917.0	10307.0	799.9999999999998	0	0	191.99999999999994	0	119.00000000000003	0	0	0	0	0	0	0	0	0
EC-04H	25245.0	1356.9999999999998	26602.0	46746.0	14471.000000000004	8852.999999999998	1017.9999999999999	0	0	774.0	0	129.0	0	0	0	0	0	0	0	0	0
EC-04I	15374.999999999998	767.9999999999998	16143.0	28267.000000000007	9513.000000000002	3911.0	1263.0	0	0	556.0	0	132.0	0	0	0	0	0	0	0	0	0
EC-04J	20620.000000000004	1062.0	21681.999999999996	50598.000000000015	11063.999999999995	8660.999999999996	500.00000000000006	0	0	334.0000000000001	0	61.0	0	0	0	0	0	0	0	0	0
EC-04K	15203.999999999998	1048.0000000000002	16251.999999999996	48915.0	9011.999999999998	3351.999999999999	2681.999999999998	0	0	106.00000000000003	0	52.000000000000014	0	0	0	0	0	0	0	0	0
EC-04L	38652.0	2642.0	41293.99999999999	54611.00000000001	23261.999999999993	13449.999999999998	1554.9999999999995	0	0	287.99999999999994	0	96.99999999999996	0	0	0	0	0	0	0	0	0
EC-04M	34840.0	2783.999999999998	37623.99999999999	53327.0	22315.0	10424.999999999996	1065.0	0	0	921.0	0	113.99999999999999	0	0	0	0	0	0	0	0	0
EC-04P	12173	406	12579	12980	7525	4090	85	0	0	384	0	89	0	0	0	0	0	0	0	0	0
EC-05	139279.99999999997	11926.999999999993	151207.0000000001	214937.99999999994	88869.00000000001	45716.99999999996	0	0	0	2343.9999999999973	0	2349.999999999999	0	0	0	0	0	0	0	0	0
EC-05A	43494.000000000015	3817.9999999999995	47312.000000000015	71722.0	23381.0	18786.000000000004	0	0	0	445.00000000000017	0	882.0000000000006	0	0	0	0	0	0	0	0	0
EC-05B	27489.0	2452.9999999999995	29941.999999999996	40655.99999999998	19839.0	7143.000000000002	0	0	0	349.99999999999994	0	157.00000000000006	0	0	0	0	0	0	0	0	0
EC-05C	31112.000000000007	2445.0000000000005	33556.999999999985	47520.00000000001	21422.0	8552.999999999998	0	0	0	772.9999999999995	0	363.99999999999994	0	0	0	0	0	0	0	0	0
EC-05D	33865.999999999985	3079.0000000000014	36945.00000000002	51452.000000000015	22018.99999999999	10225.0	0	0	0	710.0	0	912.0000000000002	0	0	0	0	0	0	0	0	0
EC-05P	3319	132	3451	3588	2208	1010	0	0	0	66	0	35	0	0	0	0	0	0	0	0	0
EC-06	173424.00000000012	13599.999999999993	187024.00000000006	229519.00000000012	109852.99999999994	47128.00000000001	1719.9999999999989	0	0	4213.999999999997	0	0	0	10509.000000000002	0	0	0	0	0	0	0
EC-06A	73463.99999999997	5937.0	79401.00000000001	100139.00000000001	44252.000000000015	15928.000000000002	1078.0	0	0	3488.000000000001	0	0	0	8718.0	0	0	0	0	0	0	0
EC-06B	29349.00000000002	2438.999999999999	31787.99999999999	38688.000000000015	18711.999999999993	9175.0	492.00000000000034	0	0	259.99999999999994	0	0	0	709.9999999999995	0	0	0	0	0	0	0
EC-06C	34442.00000000001	2456.9999999999995	36899.00000000002	43843.999999999985	24139.999999999996	9890.0	49.00000000000001	0	0	261.99999999999994	0	0	0	101.00000000000006	0	0	0	0	0	0	0
EC-06D	33148.00000000001	2686.999999999999	35834.999999999985	43624.0	20699.000000000004	11236.000000000002	97.00000000000004	0	0	155.0	0	0	0	961.0000000000003	0	0	0	0	0	0	0
EC-06P	3021	80	3101	3224	2050	899	4	0	0	49	0	0	0	19	0	0	0	0	0	0	0
EC-07	365004.99999999994	23536.000000000033	388540.9999999997	571146.0000000005	183961.99999999997	152095.9999999999	4014.0000000000014	0	0	18160.00000000001	2676.000000000002	4096.999999999996	0	0	0	0	0	0	0	0	0
EC-07A	24184.000000000004	2191.0000000000005	26375.000000000007	40345.00000000001	13052.0	4130.0	188.00000000000003	0	0	6474.999999999999	142.00000000000003	197.0	0	0	0	0	0	0	0	0	0
EC-07B	30663.999999999996	2505.0000000000005	33168.99999999999	48724.99999999999	15386.000000000002	12247.999999999996	58.000000000000014	0	0	2365.0000000000005	233.99999999999991	373.0	0	0	0	0	0	0	0	0	0
EC-07C	20799.0	1777.0000000000002	22576.0	47426.000000000015	9516.0	10402.000000000002	134.0	0	0	410.0000000000001	66.00000000000001	271.00000000000006	0	0	0	0	0	0	0	0	0
EC-07D	38411.99999999999	3151.9999999999995	41564.00000000001	64529.00000000001	18481.999999999993	15849.0	204.9999999999999	0	0	3465.0000000000005	258.0	152.99999999999991	0	0	0	0	0	0	0	0	0
EC-07E	48926.00000000002	2953.9999999999986	51880.00000000002	64451.999999999985	25466.000000000007	22597.000000000004	91.99999999999997	0	0	310.9999999999999	298.0000000000001	161.99999999999997	0	0	0	0	0	0	0	0	0
EC-07F	46979.0	2705.0	49684.000000000015	64390.0	23790.000000000007	22325.000000000007	114.0	0	0	461.0000000000002	115.0	174.00000000000003	0	0	0	0	0	0	0	0	0
EC-07G	40002.999999999985	2728.999999999999	42731.99999999999	59508.000000000015	21511.000000000004	14592.999999999996	85.0	0	0	3099.9999999999986	534.0000000000002	179.99999999999994	0	0	0	0	0	0	0	0	0
EC-07H	36498.00000000001	1586.9999999999998	38085.00000000001	54738.0	17546.999999999993	13522.999999999998	2898.9999999999995	0	0	469.0	281.0	1779.0000000000002	0	0	0	0	0	0	0	0	0
EC-07I	40285.999999999985	1856.000000000001	42142.0	56407.99999999999	19615.00000000001	19612.999999999996	160.0	0	0	285.00000000000006	160.99999999999994	451.99999999999983	0	0	0	0	0	0	0	0	0
EC-07J	28768.0	1792.0000000000002	30559.999999999996	60473.999999999985	14839.999999999993	12856.999999999998	55.000000000000014	0	0	303.0	471.9999999999999	241.0	0	0	0	0	0	0	0	0	0
EC-07P	9486	288	9774	10151	4757	3959	24	0	0	516	115	115	0	0	0	0	0	0	0	0	0
EC-08	81504.99999999999	5127.999999999995	86632.99999999994	451926.0000000001	45734.00000000003	28751.999999999996	0	0	0	4224.999999999999	1313.0000000000005	1480.9999999999995	0	0	0	0	0	0	0	0	0
EC-08A	6157.000000000004	567.0000000000001	6724.000000000001	58008.0	3555.9999999999995	2301.000000000001	0	0	0	104.00000000000001	105.00000000000009	90.99999999999999	0	0	0	0	0	0	0	0	0
EC-08B	469.00000000000006	43.0	512.0	64833.000000000015	218.0	149.00000000000006	0	0	0	2.0	2.9999999999999996	97.00000000000006	0	0	0	0	0	0	0	0	0
EC-08C	9081.000000000002	835.9999999999997	9917.000000000002	66310.0	5454.000000000001	2902.0	0	0	0	480.99999999999994	82.0	161.99999999999991	0	0	0	0	0	0	0	0	0
EC-08D	2671.9999999999995	235.00000000000014	2906.9999999999995	62576.999999999985	1231.0000000000002	1136.0000000000002	0	0	0	102.99999999999999	23.999999999999993	177.99999999999997	0	0	0	0	0	0	0	0	0
EC-08E	8013.000000000002	149.00000000000003	8162.0	61451.999999999985	6621.999999999998	1369.0	0	0	0	18.0	2.0000000000000004	2.0000000000000004	0	0	0	0	0	0	0	0	0
EC-08F	31422.999999999993	1834.9999999999995	33258.0	62611.999999999985	16505.000000000004	11094.0	0	0	0	2879.0	239.99999999999997	705.0000000000002	0	0	0	0	0	0	0	0	0
EC-08G	17816.000000000007	1237.0000000000002	19053.000000000004	69515.00000000001	9141.0	7508.000000000003	0	0	0	262.0	754.0000000000002	151.0	0	0	0	0	0	0	0	0	0
EC-08P	5874	226	6100	6619	3007	2293	0	0	0	376	103	95	0	0	0	0	0	0	0	0	0
EC-09	56574.999999999956	4339.000000000001	60913.999999999985	295120.0000000003	31638.999999999985	22459.00000000002	143.0	0	0	1686.0000000000002	0	0	0	648.0000000000003	0	0	0	0	0	0	0
EC-09A	14454.0	404.0	14857.999999999996	66111.00000000001	8653.0	5581.0	24.000000000000014	0	0	111.00000000000006	0	0	0	84.99999999999994	0	0	0	0	0	0	0
EC-09B	10916.000000000004	203.9999999999999	11120.000000000002	61465.99999999999	6234.999999999996	4418.000000000001	3.000000000000001	0	0	18.000000000000004	0	0	0	242.00000000000006	0	0	0	0	0	0	0
EC-09C	3647.0000000000005	961.0000000000002	4608.000000000001	69326.99999999999	1639.9999999999998	1948.0000000000007	4.999999999999998	0	0	25.000000000000007	0	0	0	29.000000000000004	0	0	0	0	0	0	0
EC-09D	24499.999999999996	2588.9999999999986	27089.00000000002	94234.00000000004	13406.000000000005	9272.999999999996	105.00000000000001	0	0	1492.0000000000002	0	0	0	223.99999999999994	0	0	0	0	0	0	0
EC-09P	3058	181	3239	3982	1705	1239	6	0	0	40	0	0	0	68	0	0	0	0	0	0	0
EC-10	239854.99999999983	25203.000000000004	265058.0	592210.0000000001	5460.000000000009	0	8438.999999999996	60012.999999999985	150340.0	0	0	0	0	7992.999999999998	0	0	7609.999999999999	0	0	0	0
EC-10A	22597.000000000004	2577.0000000000005	25174.000000000004	49400.999999999985	354.00000000000006	0	465.99999999999994	3705.999999999999	17107.999999999993	0	0	0	0	572.0000000000002	0	0	390.99999999999994	0	0	0	0
EC-10B	26384.000000000004	3216.999999999999	29600.999999999996	58770.0	470.0000000000001	0	682.0	5826.999999999998	17814.0	0	0	0	0	1050.0	0	0	541.0000000000001	0	0	0	0
EC-10C	26493.0	2816.9999999999995	29310.0	60282.0	387.99999999999994	0	499.99999999999994	9073.0	14801.0	0	0	0	0	1199.0	0	0	532.0	0	0	0	0
EC-10D	27444.000000000004	2453.000000000001	29897.000000000007	58166.00000000001	495.99999999999994	0	592.0	6048.0	18521.000000000004	0	0	0	0	1252.0	0	0	534.9999999999999	0	0	0	0
EC-10E	27723.999999999996	2954.0000000000005	30678.000000000004	56413.00000000001	420.99999999999994	0	814.9999999999999	6717.0	17846.0	0	0	0	0	1073.0	0	0	852.0000000000001	0	0	0	0
EC-10F	3193.0000000000005	380.0	3573.0	51943.00000000001	46.0	0	83.99999999999999	1178.0000000000002	1586.9999999999995	0	0	0	0	171.00000000000006	0	0	127.0	0	0	0	0
EC-10G	9858.0	894.0	10751.999999999998	40060.000000000015	569.0	0	275.0	2427.9999999999995	5860.0	0	0	0	0	383.9999999999999	0	0	341.9999999999999	0	0	0	0
EC-10H	16659.0	3254.0	19912.999999999996	51373.99999999999	339.00000000000006	0	553.0	6350.000000000001	7851.000000000002	0	0	0	0	581.0	0	0	985.0	0	0	0	0
EC-10I	27731.999999999993	1375.0	29107.0	61624.0	320.00000000000006	0	410.0	4211.0	21123.000000000004	0	0	0	0	531.0000000000001	0	0	1137.0	0	0	0	0
EC-10J	29687.0	1649.0000000000002	31336.000000000004	49068.0	470.0	0	3387.0	5322.999999999999	18688.0	0	0	0	0	409.00000000000006	0	0	1410.0000000000002	0	0	0	0
EC-10K	20922.000000000004	3603.000000000001	24525.0	53420.999999999985	1521.9999999999998	0	669.0000000000002	8850.000000000002	8576.000000000002	0	0	0	0	739.9999999999999	0	0	565.0	0	0	0	0
EC-10P	1162	30	1192	1688	65	0	6	302	565	0	0	0	0	31	0	0	193	0	0	0	0
EC-11	43187.99999999999	4462.000000000003	47649.99999999999	141447.99999999985	8525.000000000002	1568.0000000000005	7944.999999999998	17271.000000000004	0	0	0	0	0	0	0	7878.999999999996	0	0	0	0	0
EC-11A	14981.0	1301.0000000000007	16281.99999999999	46990.0	2506.9999999999986	90.99999999999999	4419.000000000004	5491.999999999999	0	0	0	0	0	0	0	2471.9999999999995	0	0	0	0	0
EC-11B	20123.000000000004	1826.9999999999998	21950.000000000004	53733.00000000003	5423.000000000002	1398.0000000000005	2072.9999999999995	8750.000000000002	0	0	0	0	0	0	0	2479.0000000000005	0	0	0	0	0
EC-11C	7721.999999999996	1307.0000000000002	9029.000000000002	40224.00000000001	425.99999999999994	36.99999999999999	1439.9999999999993	2937.0000000000005	0	0	0	0	0	0	0	2882.0000000000036	0	0	0	0	0
EC-11P	362	27	389	501	169	42	13	92	0	0	0	0	0	0	0	46	0	0	0	0	0
EC-12	155360.99999999997	13923.0	169284.00000000015	216573.99999999988	11316.999999999995	4130.000000000001	36867.00000000002	55130.999999999985	0	0	0	0	46418.99999999997	0	0	0	0	1497.0	0	0	0
EC-12A	43259.0	4400.999999999999	47660.00000000001	60149.000000000015	1916.0	445.00000000000006	15522.000000000007	13383.000000000005	0	0	0	0	11589.000000000004	0	0	0	0	403.99999999999994	0	0	0
EC-12B	71057.99999999997	4486.999999999998	75544.99999999997	99096.00000000003	7186.000000000003	3162.000000000002	21171.999999999985	17193.999999999993	0	0	0	0	21445.000000000007	0	0	0	0	899.0000000000001	0	0	0
EC-12C	39844.99999999999	5003.000000000001	44847.99999999999	56079.000000000015	1942.9999999999998	505.0000000000001	133.99999999999994	24064.000000000004	0	0	0	0	13007.000000000002	0	0	0	0	191.99999999999994	0	0	0
EC-12P	1199	32	1231	1250	272	18	39	490	0	0	0	0	378	0	0	0	0	2	0	0	0
EC-13	213713.9999999999	10726.999999999998	224440.99999999985	265768.0000000002	62599.99999999984	45399.99999999974	61324.99999999993	43423.99999999999	0	0	0	0	0	0	0	0	0	0	965.0000000000002	0	0
EC-13A	67137.00000000001	4104.000000000002	71241.00000000001	92900.99999999994	37610.99999999998	28602.000000000022	189.99999999999997	124.0	0	0	0	0	0	0	0	0	0	0	610.0	0	0
EC-13B	39393.00000000001	1428.9999999999995	40821.999999999985	44452.999999999985	6162.999999999997	971.0	23820.0	8303.0	0	0	0	0	0	0	0	0	0	0	136.0	0	0
EC-13C	35312.000000000015	1413.0	36725.0	43579.00000000001	6513.000000000002	2240.9999999999995	15144.000000000002	11368.999999999995	0	0	0	0	0	0	0	0	0	0	45.00000000000002	0	0
EC-13D	69627.00000000003	3533.0000000000014	73160.00000000004	82231.00000000001	11475.000000000004	13012.000000000004	21631.0	23352.0	0	0	0	0	0	0	0	0	0	0	157.00000000000003	0	0
EC-13P	2245	248	2493	2604	838	574	540	276	0	0	0	0	0	0	0	0	0	0	17	0	0
EC-14	101577.99999999999	4877.999999999998	106456.00000000007	152289.00000000015	22450.000000000007	22965.999999999996	17884.00000000001	12754.999999999995	25239.000000000007	0	284.0	0	0	0	0	0	0	0	0	0	0
EC-14A	28568.0	1993.0000000000002	30560.99999999999	47330.999999999985	11481.000000000005	11695.000000000005	1848.0000000000002	2011.0000000000002	1455.9999999999998	0	77.00000000000001	0	0	0	0	0	0	0	0	0	0
EC-14B	34376.0	1299.0	35674.99999999999	55236.0	2880.9999999999995	2950.000000000001	5164.000000000002	7325.0	15914.999999999998	0	141.00000000000003	0	0	0	0	0	0	0	0	0	0
EC-14C	37308.99999999998	1547.0000000000002	38856.00000000001	48260.00000000001	7681.000000000001	8036.000000000001	10803.999999999995	3160.0000000000014	7565.000000000003	0	62.99999999999999	0	0	0	0	0	0	0	0	0	0
EC-14P	1325	39	1364	1462	407	285	68	259	303	0	3	0	0	0	0	0	0	0	0	0	0
EC-15	537915.9999999993	34212.0	572127.9999999998	784991.0000000005	314724.0000000005	195525.99999999994	0	0	0	11058.999999999993	2847.9999999999964	13759.000000000022	0	0	0	0	0	0	0	0	0
EC-15A	40104.00000000001	3540.000000000001	43643.99999999998	60359.0	20412.000000000007	16975.999999999996	0	0	0	1232.0	311.00000000000006	1172.9999999999995	0	0	0	0	0	0	0	0	0
EC-15B	32769.00000000001	2539.0000000000005	35308.0	55822.999999999985	19342.000000000007	10652.999999999996	0	0	0	1021.9999999999998	437.0	1315.0000000000002	0	0	0	0	0	0	0	0	0
EC-15C	38915.00000000001	3510.9999999999995	42425.99999999997	65947.99999999996	23614.999999999996	12186.999999999998	0	0	0	2707.0000000000027	176.99999999999994	228.99999999999991	0	0	0	0	0	0	0	0	0
EC-15D	36856.0	2632.000000000001	39488.00000000001	59043.00000000001	25072.999999999996	10734.000000000002	0	0	0	275.00000000000006	164.0	609.9999999999999	0	0	0	0	0	0	0	0	0
EC-15E	35757.0	1811.0000000000005	37568.0	47373.999999999985	20526.000000000004	14410.999999999998	0	0	0	237.99999999999997	123.99999999999997	458.00000000000006	0	0	0	0	0	0	0	0	0
EC-15F	29720.999999999996	1573.0000000000007	31294.00000000002	47509.00000000001	16853.000000000004	11416.999999999995	0	0	0	271.99999999999994	107.99999999999996	1071.0	0	0	0	0	0	0	0	0	0
EC-15G	42056.999999999985	1589.0000000000002	43646.000000000015	54521.99999999999	22496.00000000001	18535.0	0	0	0	207.99999999999997	103.99999999999999	714.0000000000002	0	0	0	0	0	0	0	0	0
EC-15H	44609.0	2531.0	47140.0	61030.99999999999	25786.0	16903.000000000004	0	0	0	1042.9999999999998	218.99999999999997	658.0	0	0	0	0	0	0	0	0	0
EC-15I	41944.99999999999	2458.999999999999	44404.00000000001	61316.0	24385.999999999993	15487.000000000005	0	0	0	441.0	183.0	1447.9999999999995	0	0	0	0	0	0	0	0	0
EC-15J	45323.99999999999	2777.0	48101.000000000015	63024.0	28241.999999999996	14595.000000000004	0	0	0	1304.9999999999993	188.00000000000003	994.0	0	0	0	0	0	0	0	0	0
EC-15K	37474.0	1964.0000000000002	39438.000000000015	50258.0	19458.0	15846.999999999995	0	0	0	231.99999999999994	249.99999999999994	1687.0000000000002	0	0	0	0	0	0	0	0	0
EC-15L	35419.00000000001	2088.0	37506.99999999999	51885.00000000002	21691.999999999996	11848.999999999998	0	0	0	507.99999999999994	284.0	1086.0	0	0	0	0	0	0	0	0	0
EC-15M	37466.99999999999	2592.0	40059.0	51935.0	22898.99999999999	12270.0	0	0	0	854.0000000000002	127.99999999999997	1315.9999999999998	0	0	0	0	0	0	0	0	0
EC-15N	28990.00000000001	2343.999999999999	31334.000000000007	43673.99999999999	16773.999999999993	10743.999999999996	0	0	0	531.9999999999998	81.99999999999997	858.0000000000005	0	0	0	0	0	0	0	0	0
EC-15P	10509	262	10771	11290	7170	2918	0	0	0	190	89	142	0	0	0	0	0	0	0	0	0
EC-16	222475.0	13204.999999999995	235679.99999999962	318755.0	139309.0	71687.00000000007	6253.000000000007	0	0	3398.0000000000005	0	1136.999999999999	0	0	0	0	0	0	0	106.99999999999994	583.9999999999999
EC-16A	36926.0	2552.0	39478.0	56582.000000000015	22540.999999999996	10330.999999999998	3660.9999999999995	0	0	150.00000000000003	0	147.0	0	0	0	0	0	0	0	22.000000000000007	73.99999999999999
EC-16B	45923.00000000001	2798.999999999999	48721.999999999985	66912.00000000003	29291.000000000015	15207.999999999998	450.00000000000006	0	0	505.00000000000017	0	329.0000000000003	0	0	0	0	0	0	0	24.000000000000007	116.00000000000003
