entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP
EC-02	696847.0000000005	5992.000000000013	702839.0000000007	849895.999999998	365846.99999999965	301808.00000000006	23700.999999999993	534.0	3835.000000000004	1122.000000000001
EC-02A	46916.0	425.00000000000006	47340.999999999985	58014.999999999985	29386.999999999996	15716.999999999998	1402.0000000000002	118.99999999999999	232.0	58.99999999999999
EC-02B	45200.0	412.00000000000006	45611.99999999999	59884.0	30346.0	13344.999999999995	1048.9999999999998	96.99999999999997	235.99999999999994	126.99999999999999
EC-02C	50361.00000000001	437.00000000000006	50798.0	60560.00000000001	26504.0	22026.999999999996	1356.0000000000002	35.99999999999999	334.0000000000001	104.0
EC-02D	51306.0	432.0	51737.99999999999	61493.99999999999	25974.000000000004	23446.999999999996	1547.0	27.999999999999996	230.99999999999994	79.00000000000003
EC-02E	58029.999999999956	478.0000000000002	58508.00000000001	70695.0	30289.0	24143.000000000007	3186.000000000001	29.000000000000014	316.0	66.99999999999999
EC-02F	57870.0	399.0	58269.00000000002	69565.99999999999	29672.000000000015	25849.000000000004	1992.0	27.000000000000004	259.99999999999994	69.99999999999997
EC-02G	56321.000000000015	429.9999999999999	56750.99999999996	67060.99999999996	22531.000000000004	31495.000000000015	1925.999999999999	31.999999999999993	271.9999999999999	65.00000000000003
EC-02H	58788.999999999985	516.9999999999998	59306.00000000002	72371.00000000001	27845.0	28532.000000000004	1942.0	32.99999999999999	336.0000000000001	101.00000000000001
EC-02I	55709.00000000002	488.00000000000006	56197.000000000015	69624.00000000001	32419.999999999996	21074.0	1683.0	28.99999999999999	345.99999999999994	157.0
EC-02J	53777.99999999999	418.0000000000002	54196.000000000015	65660.0	25852.999999999996	25579.999999999996	1951.9999999999998	16.999999999999996	306.99999999999994	69.00000000000001
EC-02K	56087.99999999997	519.0	56606.999999999985	66207.00000000003	26573.000000000015	27508.0	1670.0000000000002	32.99999999999998	247.0	56.99999999999997
EC-02L	45623.000000000015	410.0	46033.0	55457.000000000015	25397.999999999996	18539.000000000007	1388.9999999999998	12.999999999999996	236.99999999999997	47.00000000000001
EC-02M	46371.99999999999	479.9999999999999	46852.0	58671.00000000001	24731.999999999993	19050.0	2179.000000000001	25.0	311.9999999999999	74.0
EC-02P	14484	147	14631	14631	8323	5502	428	16	169	46
EC-03	421891.9999999999	5290.000000000006	427181.9999999994	508743.99999999953	211591.99999999988	185873.99999999994	14498.999999999989	443.00000000000006	8613.000000000002	871.0000000000008
EC-03A	54512.00000000001	676.9999999999999	55188.99999999999	67549.00000000003	26647.999999999996	23861.000000000007	2011.0000000000005	27.0	1775.9999999999998	188.9999999999999
EC-03B	54560.0	627.9999999999997	55188.000000000015	65012.99999999997	26631.000000000004	25499.999999999985	1582.9999999999998	35.00000000000003	729.9999999999997	80.99999999999999
EC-03C	52528.000000000015	458.99999999999994	52986.99999999999	61355.99999999998	27056.000000000004	23518.0	1360.9999999999993	48.00000000000001	358.99999999999994	185.99999999999991
EC-03D	43193.99999999998	581.9999999999997	43775.999999999985	51297.0	21485.999999999993	20068.000000000007	997.9999999999999	63.99999999999999	520.9999999999998	57.000000000000014
EC-03E	50545.0	741.0	51286.0	61808.99999999998	24493.999999999993	23153.999999999996	2164.0000000000005	106.99999999999999	536.9999999999999	89.0
EC-03F	53323.000000000015	612.0000000000001	53935.0	64944.000000000015	26167.0	22991.999999999996	2305.9999999999995	39.00000000000001	1707.000000000001	112.00000000000001
EC-03G	52801.0	543.9999999999998	53344.99999999999	64357.00000000004	27951.000000000004	22348.999999999996	1812.0	38.999999999999986	608.0	41.999999999999986
EC-03H	51003.000000000015	944.0000000000006	51947.00000000003	62889.99999999996	25681.00000000001	21041.0	2042.9999999999998	79.99999999999997	2078.999999999999	78.99999999999994
EC-03P	9426	103	9529	9529	5478	3391	221	4	296	36
EC-04	484297.0000000006	4548.000000000003	488844.9999999996	574564.9999999998	289621.00000000006	178647.0	12493.000000000011	561.9999999999997	2255.999999999999	718.0000000000003
EC-04A	30887.999999999996	214.00000000000003	31101.999999999996	35939.99999999999	17778.0	11874.000000000002	1092.0000000000005	18.000000000000004	97.99999999999996	28.000000000000004
EC-04B	70224.00000000004	605.0000000000001	70829.00000000004	82590.0	43186.000000000015	23301.000000000022	3374.0	41.99999999999999	230.0	91.00000000000001
EC-04C	34862.0	381.99999999999994	35244.00000000001	41887.999999999985	22157.999999999996	11783.0	669.0000000000001	37.00000000000001	161.0	54.00000000000002
EC-04D	28228.000000000007	357.99999999999994	28585.99999999999	31787.99999999999	15284.000000000004	12242.000000000002	456.0000000000001	38.0	157.00000000000006	51.00000000000002
EC-04E	27011.999999999996	267.00000000000006	27279.0	31144.999999999996	13258.0	12747.000000000002	821.0	55.99999999999999	100.00000000000003	29.999999999999996
EC-04F	34743.0	355.0	35097.999999999985	41313.99999999999	20420.999999999996	12898.0	1137.9999999999995	60.0	180.00000000000003	46.00000000000001
EC-04G	33239.99999999999	414.00000000000006	33654.0	38947.000000000015	20296.000000000004	12286.000000000005	419.0	42.999999999999986	164.99999999999997	30.999999999999996
EC-04H	34269.00000000001	277.00000000000006	34546.000000000015	43441.99999999999	20105.000000000004	13219.000000000005	621.0	32.0	198.99999999999994	93.0
EC-04I	22930.0	203.00000000000003	23132.999999999993	29751.000000000004	15729.0	6498.000000000001	408.00000000000006	64.00000000000001	148.99999999999997	82.0
EC-04J	39589.99999999999	325.00000000000006	39915.00000000002	46731.00000000001	20847.999999999996	17596.000000000004	964.0	15.0	131.00000000000006	36.0
EC-04K	36616.0	245.99999999999997	36862.0	43223.0	23440.000000000015	12099.999999999995	852.0000000000005	27.000000000000004	150.0	47.00000000000001
EC-04L	42541.00000000001	394.00000000000006	42935.0	50562.99999999998	26379.999999999993	15340.000000000002	528.0	60.00000000000001	188.0	45.0
EC-04M	39453.0	410.99999999999994	39864.000000000015	47445.0	24586.000000000007	13512.0	960.9999999999998	63.999999999999986	264.0	66.0
EC-04P	9701	97	9798	9798	6152	3251	190	6	84	18
EC-05	161814.0000000002	1413.9999999999977	163228.00000000006	189867.0000000001	94030.99999999994	59299.00000000006	7169.000000000005	253.0	866.0000000000005	195.99999999999972
EC-05A	52012.000000000015	384.9999999999997	52397.000000000015	60535.99999999997	27368.000000000015	21747.999999999996	2500.9999999999995	45.99999999999999	309.00000000000006	40.00000000000003
EC-05B	30889.000000000007	272.0000000000001	31160.999999999985	35129.00000000002	17353.999999999996	12148.999999999995	1157.9999999999995	38.99999999999999	154.99999999999997	34.000000000000014
EC-05C	35771.0	331.9999999999999	36102.99999999998	43704.99999999998	22451.999999999996	11632.000000000004	1399.9999999999995	84.99999999999999	152.99999999999997	49.0
EC-05D	40579.99999999997	396.00000000000017	40976.00000000001	47906.00000000001	25182.999999999993	12982.000000000004	2032.9999999999998	82.00000000000001	238.99999999999986	61.00000000000002
EC-05P	2562	29	2591	2591	1674	788	77	1	10	12
EC-06	172768.99999999994	2047.9999999999982	174816.9999999997	203968.00000000017	109016.99999999997	57092.999999999985	4569.000000000004	558.000000000001	1201.000000000001	330.9999999999997
EC-06A	71005.99999999999	950.0000000000002	71956.0	86486.99999999997	49414.000000000015	18543.0	1892.0000000000002	380.0000000000001	632.0000000000002	145.00000000000003
EC-06B	31564.999999999993	320.0	31884.99999999999	37124.0	18683.999999999996	12036.000000000004	616.0	51.0	145.99999999999994	31.999999999999986
EC-06C	34398.000000000015	368.0000000000001	34766.000000000015	39852.99999999999	20671.999999999996	12414.0	983.0000000000007	50.0	202.0000000000001	77.00000000000003
EC-06D	33722.99999999999	397.0000000000001	34120.0	38414.0	18957.0	13390.999999999995	1022.9999999999997	73.99999999999997	208.0	70.00000000000001
EC-06P	2077	13	2090	2090	1290	709	55	3	13	7
EC-07	421137.99999999924	5197.999999999997	426336.00000000047	520909.0	211543.9999999999	180925.00000000015	20961.999999999993	424.9999999999994	6390.999999999999	891.0000000000002
EC-07A	28541.000000000004	546.0	29087.000000000004	37443.99999999999	14948.999999999995	9295.000000000002	1178.0	14.0	3060.0000000000014	45.000000000000014
EC-07B	36881.00000000001	474.00000000000017	37355.0	45086.0	17783.999999999996	16225.000000000002	2270.9999999999995	21.999999999999996	515.0000000000001	64.0
EC-07C	33083.99999999999	366.99999999999994	33451.00000000001	41355.0	17060.0	12732.0	3026.0000000000005	44.999999999999986	181.0	39.99999999999999
EC-07D	47978.000000000015	685.9999999999998	48663.99999999997	58596.00000000001	23668.000000000007	21805.0	2106.0	36.0	294.00000000000006	69.0
EC-07E	48821.00000000002	605.0000000000001	49426.0	57075.00000000002	27209.000000000004	19649.000000000004	1628.9999999999995	60.0	209.99999999999997	64.00000000000001
EC-07F	48560.00000000001	540.0000000000002	49100.0	59039.99999999997	22301.0	23689.0	1980.9999999999998	79.00000000000003	380.9999999999999	128.99999999999991
EC-07G	45025.000000000015	748.0	45773.0	55193.00000000001	20800.999999999996	20797.999999999996	2408.9999999999995	38.99999999999998	907.0	71.00000000000001
EC-07H	38015.00000000001	389.00000000000006	38404.00000000001	51574.00000000001	23785.0	11508.0	2279.0	63.0	255.00000000000003	125.0
EC-07I	41780.0	389.00000000000006	42169.0	51073.000000000015	20269.000000000004	19623.00000000001	1533.0000000000005	31.999999999999996	187.99999999999997	134.99999999999997
EC-07J	44126.0	361.0000000000001	44486.99999999999	56053.00000000002	18960.0	22599.999999999996	2239.0	33.999999999999986	179.99999999999994	113.00000000000001
EC-07P	8327	93	8420	8420	4758	3001	311	1	220	36
EC-08	333982.9999999997	3091.0000000000027	337074.0000000001	406595.0	164725.00000000012	144586.99999999994	22117.000000000004	474.0000000000003	1570.9999999999982	509.00000000000074
EC-08A	42845.00000000001	427.9999999999999	43272.999999999985	49816.99999999997	22456.999999999993	18146.999999999993	1886.0000000000005	71.99999999999999	220.00000000000003	62.99999999999999
EC-08B	48201.00000000001	420.0000000000001	48620.99999999999	57202.99999999999	22146.000000000004	22984.000000000004	2710.9999999999995	60.999999999999986	228.0	70.99999999999997
EC-08C	50261.00000000001	421.00000000000017	50682.00000000001	59798.00000000002	24667.0	20388.99999999999	4780.999999999999	108.00000000000003	246.00000000000003	70.00000000000003
EC-08D	45614.00000000003	437.00000000000017	46051.000000000015	57399.999999999985	20548.999999999993	21408.000000000004	3266.999999999999	82.99999999999994	228.99999999999997	78.00000000000003
EC-08E	45583.00000000002	457.0000000000003	46039.99999999999	56693.00000000001	22604.999999999993	17757.000000000004	4874.0	49.0	245.99999999999991	51.99999999999999
EC-08F	44865.999999999985	407.99999999999994	45274.0	56251.999999999985	23221.000000000004	19332.999999999996	2066.9999999999995	21.999999999999993	155.99999999999997	67.0
EC-08G	49975.00000000001	450.9999999999999	50426.0	62725.00000000001	25050.999999999993	22282.00000000001	2276.0	78.00000000000001	197.99999999999997	89.99999999999999
EC-08P	6638	69	6707	6707	4029	2287	255	1	48	18
EC-09	197278.00000000006	1803.999999999999	199082.0	244660.00000000006	90545.00000000004	76402.00000000006	28834.99999999999	275.00000000000006	876.9999999999998	343.99999999999966
EC-09A	44993.000000000015	484.0	45476.999999999985	57490.999999999985	18964.000000000004	19605.00000000001	5966.0	96.99999999999999	247.0000000000001	114.00000000000001
EC-09B	45531.0	378.0000000000001	45908.99999999997	56254.0	21056.000000000007	18150.000000000004	5957.000000000001	63.00000000000002	226.99999999999997	78.00000000000001
EC-09C	49733.0	397.00000000000006	50130.000000000015	58689.99999999996	23195.999999999993	17252.999999999993	8966.0	56.999999999999964	182.99999999999997	77.99999999999996
EC-09D	54338.99999999999	522.9999999999998	54861.999999999956	69521.0	25656.00000000001	20624.000000000007	7723.999999999998	57.999999999999964	212.00000000000006	65.00000000000001
EC-09P	2682	22	2704	2704	1673	770	222	0	8	9
EC-10	218003.0000000001	10610.000000000011	228612.9999999998	498544.9999999999	44775.000000000044	77210.00000000001	3097.9999999999973	87263.00000000001	3375.999999999999	2176.000000000002
EC-10A	16186.999999999998	942.9999999999998	17130.0	42563.0	4067.0000000000014	3393.000000000002	119.0	8353.000000000005	156.99999999999991	98.00000000000003
EC-10B	22103.000000000004	1075.9999999999998	23179.000000000004	46206.0	3700.0000000000005	7770.000000000001	380.00000000000006	9741.0	257.0	255.0
EC-10C	20194.0	1078.0	21272.0	51681.0	3770.9999999999995	9522.999999999998	341.0	6065.0	310.0	184.0
EC-10D	22330.0	1069.0	23399.0	48930.0	4463.000000000002	9007.999999999998	559.0	7513.999999999998	483.0	297.99999999999994
EC-10E	23282.000000000004	1023.0000000000002	24304.999999999996	49576.99999999999	3546.0000000000005	13677.999999999998	379.0000000000001	4983.999999999999	423.0	181.99999999999994
EC-10F	17000.999999999993	815.9999999999998	17816.999999999996	43990.000000000015	2282.0	8154.999999999999	208.0	5779.000000000001	352.99999999999994	224.0
EC-10G	15469.0	584.9999999999999	16053.999999999998	34858.99999999999	3197.9999999999995	6348.0	188.99999999999994	5367.0	217.00000000000006	150.0
EC-10H	20247.000000000004	1204.9999999999998	21452.000000000004	44597.000000000015	3628.999999999999	6128.000000000001	203.99999999999991	9741.999999999998	418.9999999999998	125.00000000000001
EC-10I	18958.999999999993	894.0000000000001	19852.999999999996	49233.0	4831.000000000001	4329.999999999998	244.00000000000003	8979.0	331.9999999999999	243.0
EC-10J	19502.000000000004	711.0	20213.000000000004	42296.0	6419.0	3257.999999999999	175.99999999999997	9318.999999999998	134.0	185.99999999999997
EC-10K	18087.000000000004	1012.0000000000001	19099.00000000001	39772.999999999985	3616.000000000001	4188.000000000001	188.0	9821.999999999998	170.99999999999997	101.99999999999997
EC-10P	4642	198	4840	4840	1253	1431	111	1598	120	129
EC-11	70738.99999999997	2447.000000000001	73186.00000000003	120235.0	32833.999999999985	23220.99999999999	2286.0000000000005	11521.000000000005	583.9999999999999	293.00000000000006
EC-11A	27501.99999999999	486.0000000000001	27988.0	40964.99999999999	17007.99999999999	8038.999999999998	278.99999999999983	1891.0000000000007	174.00000000000003	111.00000000000006
EC-11B	25897.00000000001	946.9999999999999	26844.0	43655.999999999985	11719.999999999998	9385.0	1764.0	2689.0000000000005	251.99999999999994	87.00000000000001
EC-11C	16241.000000000007	970.9999999999999	17211.99999999999	34472.0	3678.000000000001	5470.999999999999	204.00000000000003	6654.0000000000055	149.99999999999997	84.0
EC-11P	1099	43	1142	1142	428	326	39	287	8	11
EC-12	120075.99999999999	2879.0	122955.00000000006	174275.9999999999	48094.0	21687.99999999999	1287.0000000000005	47094.99999999997	1293.999999999999	618.0
EC-12A	29910.999999999996	880.0	30790.999999999993	46194.999999999985	15949.999999999993	7993.999999999999	258.0	5249.999999999999	303.9999999999999	155.00000000000003
EC-12B	54727.000000000015	1119.9999999999998	55847.0	80393.99999999993	24220.00000000001	9922.000000000002	580.0	19337.99999999999	438.0	229.00000000000009
EC-12C	33708.00000000001	813.0	34521.0	45890.99999999999	7129.000000000001	3485.000000000002	415.00000000000006	21918.000000000004	531.0	229.99999999999994
EC-12P	1730	66	1796	1796	795	287	34	589	21	4
EC-13	160969.99999999997	2101.0000000000014	163071.00000000015	205838.0	90772.00000000001	53096.00000000004	7679.0000000000055	8078.999999999996	966.9999999999995	376.99999999999994
EC-13A	53098.999999999985	486.00000000000006	53585.00000000001	64740.00000000003	29048.99999999999	20552.000000000004	3039.000000000002	96.0	277.99999999999994	85.00000000000001
EC-13B	28475.999999999993	374.00000000000006	28850.00000000001	35982.00000000001	19079.0	6710.000000000002	1196.9999999999993	1214.0	221.0	55.00000000000001
EC-13C	28599.0	448.99999999999994	29048.000000000004	37508.99999999999	18347.0	8197.0	861.0000000000001	926.0000000000001	152.99999999999997	115.0
EC-13D	49240.000000000015	777.9999999999998	50018.0	66037.00000000003	23285.999999999993	17264.999999999993	2518.0	5747.999999999999	304.00000000000006	119.00000000000001
EC-13P	1556	14	1570	1570	1011	372	64	95	11	3
EC-14	93595.99999999999	1795.0000000000011	95390.99999999999	134948.00000000006	45521.99999999999	31700.000000000022	5395.000000000002	10067.999999999998	634.9999999999997	275.9999999999999
EC-14A	34454.99999999999	439.99999999999994	34895.00000000001	43980.000000000015	15823.000000000002	13096.999999999998	3536.000000000001	1708.0000000000005	210.99999999999994	80.00000000000004
EC-14B	26872.000000000004	777.0000000000001	27648.999999999996	49244.00000000001	14503.000000000002	5424.000000000001	1305.0000000000007	5366.000000000001	174.00000000000003	100.00000000000001
EC-14C	31009.000000000007	536.0	31544.999999999993	40421.999999999985	14529.000000000002	12899.999999999996	509.00000000000017	2760.0	228.0	83.0
EC-14P	1260	42	1302	1302	667	279	45	234	22	13
EC-15	619978.0000000002	5431.000000000004	625408.9999999999	727202.0000000005	345768.99999999977	248479.0	21834.99999999997	509.00000000000006	2594.000000000002	791.9999999999994
EC-15A	46568.00000000003	369.0	46936.999999999985	53575.99999999997	23437.999999999993	20998.0	1882.0000000000002	33.99999999999999	177.99999999999991	37.99999999999999
EC-15B	43441.0	314.00000000000017	43755.00000000001	50466.99999999999	24543.999999999993	17307.0	1262.0000000000002	35.0	242.00000000000006	50.99999999999998
EC-15C	50517.99999999999	316.9999999999999	50835.00000000001	58528.00000000003	27488.999999999993	20565.999999999993	2141.0	31.00000000000001	201.00000000000003	90.0
EC-15D	45559.000000000015	580.0000000000001	46138.99999999998	55515.99999999999	28097.999999999996	15608.000000000007	1496.0000000000005	41.0	267.00000000000006	48.999999999999986
EC-15E	37408.00000000001	324.9999999999999	37732.99999999999	43669.999999999985	21220.000000000015	14914.0	1060.0000000000002	21.000000000000004	156.00000000000003	37.0
EC-15F	37721.000000000015	384.00000000000006	38105.0	43355.99999999998	21475.00000000001	14991.000000000004	1048.0000000000002	22.00000000000001	148.0	37.0
EC-15G	44158.000000000015	257.00000000000006	44415.00000000001	50788.0	23478.999999999996	19759.999999999993	742.0000000000002	31.999999999999993	116.0	29.0
EC-15H	48924.00000000001	324.0	49248.0	57167.00000000001	25596.999999999993	21049.99999999999	2002.9999999999998	31.000000000000007	198.00000000000003	45.00000000000001
EC-15I	49506.00000000002	391.00000000000006	49897.00000000001	57287.00000000003	28797.0	19142.000000000004	1246.9999999999998	33.00000000000001	230.99999999999994	56.000000000000014
EC-15J	50511.99999999999	350.00000000000017	50861.99999999996	58868.99999999997	28872.0	19428.999999999996	1897.0000000000005	50.0	198.00000000000003	65.99999999999999
EC-15K	40134.000000000015	637.0	40771.0	47811.99999999999	22383.999999999985	16625.000000000004	911.0000000000002	35.999999999999986	123.99999999999996	53.99999999999999
EC-15L	39593.00000000001	295.0	39887.99999999999	50454.00000000001	23369.999999999993	14637.999999999998	1299.9999999999998	37.99999999999999	159.0	87.99999999999999
EC-15M	41064.00000000001	435.0000000000001	41498.99999999999	48522.000000000015	23127.0	16033.000000000005	1580.0000000000005	50.999999999999986	203.00000000000009	69.99999999999999
EC-15N	35290.99999999999	336.99999999999994	35628.000000000015	41493.000000000015	17538.000000000007	14470.000000000002	3048.0	51.999999999999964	132.99999999999994	50.00000000000003
EC-15P	9581	116	9697	9697	6341	2948	218	2	40	32
EC-16	217980.0	1994.9999999999977	219975.0000000001	270206.9999999997	128876.99999999994	80006.00000000006	7001.0000000000055	816.9999999999998	1039.9999999999995	239.00000000000006
EC-16A	34171.0	389.00000000000006	34560.00000000001	45817.00000000001	24088.999999999996	8448.0	706.0000000000001	591.9999999999999	289.99999999999994	45.999999999999986
EC-16B	43218.00000000002	457.9999999999998	43675.999999999985	54206.999999999985	20788.99999999999	19756.999999999996	2369.9999999999995	48.000000000000014	181.99999999999997	72.00000000000003
EC-16C	49617.00000000001	478.99999999999994	50095.999999999985	61128.00000000003	30141.999999999978	17553.000000000004	1525.0	109.00000000000001	242.9999999999999	45.00000000000001
EC-16D	40817.99999999999	357.00000000000006	41175.0	49637.99999999999	23323.999999999996	16298.999999999995	1015.9999999999999	23.00000000000001	118.99999999999999	37.00000000000001
EC-16E	47647.00000000001	289.00000000000017	47935.999999999985	56885.00000000002	28801.00000000001	17292.999999999996	1318.0000000000007	31.000000000000007	171.00000000000006	32.99999999999999
EC-16P	2509	23	2532	2532	1732	656	66	14	35	6
EC-17	236522.99999999956	2294.0000000000014	238817.00000000012	282018.0000000001	117872.99999999994	102972.99999999984	13911.000000000004	221.99999999999974	1147.9999999999998	396.00000000000006
EC-17A	34644.99999999999	350.0	34995.0	41462.99999999999	16590.000000000004	15078.999999999995	2749.0	31.000000000000018	144.00000000000003	52.000000000000014
EC-17B	31233.999999999993	347.00000000000006	31581.000000000004	36656.99999999999	15259.000000000007	13028.999999999998	2719.0	32.00000000000001	166.0	28.999999999999996
EC-17C	32982.00000000001	365.9999999999999	33348.00000000001	41614.999999999985	15856.000000000004	14943.999999999998	1891.0000000000005	45.0	187.00000000000006	59.00000000000003
EC-17D	35678.00000000001	248.99999999999991	35926.99999999999	42409.00000000001	18894.000000000004	15054.000000000002	1486.0000000000002	31.999999999999996	172.0	39.99999999999999
EC-17E	45678.00000000003	473.99999999999994	46152.00000000002	54761.99999999999	22467.000000000004	20442.00000000001	2410.000000000001	32.00000000000001	180.00000000000006	147.00000000000003
EC-17F	24321.999999999996	248.99999999999997	24571.0	28760.999999999996	11300.0	10965.0	1812.9999999999995	34.0	180.0	29.99999999999999
EC-17G	28610.000000000015	209.00000000000003	28818.999999999996	32927.0	15453.999999999996	12280.999999999998	732.9999999999997	13.0	97.99999999999997	30.999999999999996
EC-17P	3374	50	3424	3424	2053	1179	110	3	21	8
EC-18	105615.00000000006	1064.0000000000002	106678.99999999994	128821.99999999996	59414.000000000015	37243.0	8137.999999999998	228.00000000000006	451.0000000000001	140.9999999999999
EC-18A	33989.000000000015	315.0	34303.99999999999	40328.99999999999	17727.99999999999	12817.999999999998	3180.9999999999995	34.99999999999999	168.99999999999994	58.00000000000001
EC-18B	35023.0	312.0000000000001	35334.99999999999	43240.00000000001	20324.0	11777.000000000004	2735.9999999999995	24.0	139.99999999999997	22.000000000000004
EC-18C	35416.00000000003	425.9999999999999	35842.00000000001	44055.00000000002	20616.000000000004	12285.999999999998	2161.0000000000005	166.00000000000003	133.00000000000003	53.999999999999986
EC-18P	1187	11	1198	1198	746	362	60	3	9	7
EC-19	240440.0	2982.0	243421.9999999999	284801.0000000001	141061.99999999988	88461.99999999988	7713.000000000006	625.0000000000005	2115.0	463.0000000000004
EC-19A	29147.99999999999	287.0	29435.000000000022	33514.00000000001	21340.000000000004	7076.0	442.99999999999994	27.000000000000014	229.00000000000014	32.99999999999998
EC-19B	23703.000000000004	288.9999999999999	23992.00000000001	27455.000000000007	12250.999999999996	10835.999999999996	241.99999999999991	62.00000000000001	236.99999999999997	75.0
EC-19C	24018.000000000015	395.0000000000001	24413.000000000004	28077.000000000004	14400.000000000004	8829.999999999996	379.00000000000006	118.00000000000004	229.99999999999994	61.00000000000002
EC-19D	22003.000000000004	228.00000000000003	22230.999999999996	27418.999999999993	12435.000000000002	8485.000000000002	717.0	76.0	252.99999999999997	37.0
EC-19E	25778.000000000007	350.9999999999999	26128.999999999996	30598.000000000004	14196.0	10248.999999999996	1010.9999999999999	69.0	212.0	40.999999999999986
EC-19F	28992.999999999993	335.0000000000001	29328.00000000001	33670.0	17563.999999999993	9250.999999999998	1851.0000000000002	54.0	206.00000000000003	67.00000000000001
EC-19G	30790.999999999996	436.99999999999994	31228.000000000004	36128.00000000001	18673.000000000007	10077.999999999998	1745.0000000000005	61.0	199.00000000000003	35.00000000000001
EC-19H	29521.999999999993	375.0	29897.000000000004	35569.99999999999	15718.0	12755.0	652.0000000000002	97.0	245.0	55.00000000000003
EC-19I	21913.0	241.99999999999997	22155.000000000007	27755.99999999999	11822.0	9257.000000000005	481.99999999999994	54.99999999999999	241.99999999999997	54.99999999999999
EC-19P	4571	43	4614	4614	2663	1645	191	6	62	4
EC-20	103821.00000000006	1553.0000000000002	105374.00000000007	127798.99999999991	51264.00000000002	44114.999999999985	7171.000000000001	163.0000000000001	881.9999999999998	226.00000000000003
EC-20A	30259.999999999996	458.0	30718.000000000015	35895.00000000001	16821.000000000004	11820.0	1180.0	55.0	312.9999999999999	70.99999999999997
EC-20B	35126.0	526.0	35652.0	41675.00000000003	16836.000000000004	16060.000000000002	1721.0000000000002	73.0	343.0	92.99999999999996
EC-20C	37200.00000000001	563.0000000000001	37763.00000000001	48987.99999999999	16874.0	15797.000000000002	4225.0	35.0	214.00000000000009	55.0
EC-20P	1235	6	1241	1241	733	438	45	0	12	7
EC-21	345603.99999999977	3407.000000000001	349011.0000000003	406274.9999999999	175903.00000000003	152506.00000000006	11282.999999999996	422.00000000000006	1996.000000000002	3494.000000000001
EC-21A	47627.0	855.0000000000001	48482.0	56591.999999999985	23721.000000000004	19742.000000000007	851.0	54.00000000000001	271.99999999999994	2987.0000000000005
EC-21B	51452.99999999999	499.0	51952.000000000015	61986.000000000015	24764.999999999996	25402.000000000004	860.0	51.0	272.99999999999994	102.0
EC-21C	33754.000000000015	340.00000000000006	34094.00000000001	38662.0	17212.0	15106.000000000005	1126.0000000000002	34.99999999999999	214.00000000000003	60.99999999999999
EC-21D	45366.000000000015	336.0	45702.0	51837.0	22922.999999999996	20679.000000000004	1440.0	76.0	195.0	53.000000000000014
EC-21E	44671.00000000001	288.9999999999999	44960.0	51384.999999999985	24986.000000000004	17936.0	1338.9999999999995	61.99999999999999	291.00000000000017	56.99999999999998
