entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5
EC-09P	5597	88	5685	5892	3497	1723	0	0	256	115	0	0	0	0	0	0	0	0	1	0	0	0	5	0
EC-10	13478.999999999993	358.0	13837.000000000004	596375.0000000001	0	0	2097.999999999999	0	0	0	374.00000000000006	0	10743.999999999998	0	263.00000000000006	0	0	0	0	0	0	0	0	0
EC-10A	10446.0	301.99999999999994	10748.000000000002	49503.999999999985	0	0	56.00000000000001	0	0	0	214.0	0	9943.999999999996	0	232.0000000000001	0	0	0	0	0	0	0	0	0
EC-10B	612.0	27.0	638.9999999999999	58948.999999999985	0	0	4.999999999999999	0	0	0	43.000000000000014	0	556.0000000000001	0	8.0	0	0	0	0	0	0	0	0	0
EC-10C	121.00000000000001	6.0	127.0	60416.99999999999	0	0	4.0	0	0	0	15.0	0	93.0	0	9.0	0	0	0	0	0	0	0	0	0
EC-10D	11.999999999999998	0.9999999999999998	13.0	58381.99999999999	0	0	0.0	0	0	0	7.999999999999998	0	3.999999999999999	0	0.0	0	0	0	0	0	0	0	0	0
EC-10E	57.000000000000014	2.9999999999999996	59.999999999999986	56495.999999999985	0	0	0.0	0	0	0	17.000000000000004	0	40.0	0	0.0	0	0	0	0	0	0	0	0	0
EC-10F	8.0	0.0	8.0	52153.000000000015	0	0	1.0	0	0	0	1.0	0	5.000000000000001	0	1.0	0	0	0	0	0	0	0	0	0
EC-10G	33.99999999999999	1.0	34.99999999999999	40336.00000000001	0	0	0.0	0	0	0	30.999999999999996	0	2.999999999999999	0	0.0	0	0	0	0	0	0	0	0	0
EC-10H	79.00000000000003	3.0	81.99999999999997	51716.99999999999	0	0	62.00000000000002	0	0	0	1.9999999999999991	0	12.999999999999998	0	1.9999999999999991	0	0	0	0	0	0	0	0	0
EC-10I	19.000000000000004	0.9999999999999999	20.000000000000004	62372.0	0	0	0.0	0	0	0	9.000000000000004	0	7.999999999999999	0	1.9999999999999998	0	0	0	0	0	0	0	0	0
EC-10J	2022.0	8.0	2029.9999999999995	50045.0	0	0	1914.0	0	0	0	26.000000000000004	0	76.00000000000001	0	5.999999999999999	0	0	0	0	0	0	0	0	0
EC-10K	66.00000000000001	0.0	66.00000000000001	55995.0	0	0	56.000000000000014	0	0	0	6.000000000000003	0	2.0	0	2.0	0	0	0	0	0	0	0	0	0
EC-10P	3	6	9	9	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
EC-11	42271.00000000002	3009.0000000000005	45280.00000000001	179434.99999999997	5583.000000000002	7849.999999999999	8141.999999999994	3039.0	0	0	623.9999999999997	0	1879.9999999999998	11567.000000000011	3465.0	0	44.000000000000014	0	0	0	77.00000000000006	0	0	0
EC-11A	17676.999999999993	1105.9999999999998	18783.0	54066.00000000003	206.99999999999991	2437.000000000001	5784.999999999998	1126.9999999999995	0	0	92.00000000000001	0	1719.9999999999995	4403.000000000003	1841.0	0	15.999999999999995	0	0	0	49.00000000000002	0	0	0
EC-11B	2211.0	124.99999999999999	2336.0	52197.00000000001	342.00000000000006	799.0000000000002	905.9999999999998	8.0	0	0	4.0	0	81.99999999999999	12.999999999999996	52.999999999999986	0	2.0	0	0	0	2.0	0	0	0
EC-11C	21696.999999999996	1766.0	23463.000000000004	72434.0	4869.000000000001	4496.999999999999	1411.9999999999998	1756.0	0	0	501.99999999999994	0	65.99999999999999	7080.0	1465.0	0	25.999999999999996	0	0	0	24.000000000000007	0	0	0
EC-11P	686	12	698	738	165	117	39	148	0	0	26	0	12	71	106	0	0	0	0	0	2	0	0	0
EC-12	174087.99999999983	15531.000000000011	189619.0000000001	265252.99999999977	19277.999999999993	23243.999999999985	31072.0	76516.0	0	0	1546.9999999999995	17073.000000000004	555.9999999999999	0	4802.000000000004	0	0	0	0	0	0	0	0	0
EC-12A	48710.0	4705.0	53415.0	73640.00000000001	2944.0	6891.0	11179.000000000002	23261.0	0	0	91.0	3556.9999999999995	100.0	0	687.0000000000003	0	0	0	0	0	0	0	0	0
EC-12B	78157.00000000003	5804.999999999997	83961.99999999999	123893.00000000007	7412.999999999997	13622.000000000007	19368.000000000004	28019.999999999993	0	0	513.9999999999999	6803.999999999997	346.99999999999994	0	2069.0000000000005	0	0	0	0	0	0	0	0	0
EC-12C	44201.00000000001	4940.000000000003	49141.0	64365.000000000015	8672.0	2268.9999999999986	78.99999999999999	23688.000000000004	0	0	926.0	6493.0	98.0	0	1975.9999999999993	0	0	0	0	0	0	0	0	0
EC-12P	3020	81	3101	3355	249	462	446	1547	0	0	16	219	11	0	70	0	0	0	0	0	0	0	0	0
EC-13	240766.00000000012	12736.000000000002	253502.00000000015	318709.9999999998	54150.00000000003	78767.00000000004	75092.0	24526.000000000004	672.9999999999995	0	3365.999999999999	4192.000000000003	0	0	0	0	0	0	0	0	0	0	0	0
EC-13A	85760.00000000003	4438.999999999998	90199.00000000001	112046.0	42819.0	42100.000000000015	72.0	65.00000000000001	465.0	0	87.99999999999997	150.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0
EC-13B	38471.99999999999	2179.9999999999995	40651.99999999999	51991.00000000002	888.9999999999998	9873.999999999998	21997.0	4355.0	44.00000000000001	0	343.9999999999998	969.0000000000003	0	0	0	0	0	0	0	0	0	0	0	0
EC-13C	38335.0	1453.9999999999998	39789.0	50248.00000000002	584.0000000000002	7630.999999999999	22653.000000000004	6293.999999999999	25.999999999999993	0	358.00000000000017	789.0000000000001	0	0	0	0	0	0	0	0	0	0	0	0
EC-13D	71821.99999999997	4536.0	76357.99999999997	97720.99999999999	7959.000000000001	16717.0	28851.000000000004	13531.999999999995	107.99999999999999	0	2420.0000000000014	2235.000000000001	0	0	0	0	0	0	0	0	0	0	0	0
EC-13P	6377	127	6504	6704	1899	2445	1519	280	30	0	156	48	0	0	0	0	0	0	0	0	0	0	0	0
EC-14	119941.99999999993	6682.000000000001	126623.99999999994	187991.00000000006	23886.000000000004	34985.999999999985	26902.999999999996	28379.999999999993	589.0000000000003	0	608.0000000000001	3709.0000000000023	0	0	881.0000000000005	0	0	0	0	0	0	0	0	0
EC-14A	36154.00000000001	2311.000000000001	38465.000000000015	54631.99999999999	17183.000000000004	14555.999999999998	1870.0000000000005	1765.0	286.0	0	35.00000000000001	271.0	0	0	188.00000000000006	0	0	0	0	0	0	0	0	0
EC-14B	38812.00000000001	2110.0000000000005	40921.99999999999	67509.00000000003	5156.0	5703.000000000002	5709.999999999999	18548.0	199.0	0	352.0	2736.0000000000005	0	0	407.9999999999999	0	0	0	0	0	0	0	0	0
EC-14C	41312.00000000002	2210.0	43522.00000000002	61949.0	856.0	13772.999999999998	18676.999999999996	6817.0	86.00000000000001	0	199.9999999999999	651.0000000000002	0	0	251.99999999999997	0	0	0	0	0	0	0	0	0
EC-14P	3664	51	3715	3901	691	954	646	1250	18	0	21	51	0	0	33	0	0	0	0	0	0	0	0	0
EC-15	707278.9999999994	30071.00000000003	737350.0000000037	897579.9999999993	366856.0000000003	332546.9999999994	0	0	4989.999999999996	2885.999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15A	56579.99999999999	2328.9999999999995	58909.0	69872.0	31870.000000000007	23996.0	0	0	496.00000000000006	218.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15B	51207.00000000002	2364.9999999999995	53572.00000000004	64433.99999999999	28351.0	22471.000000000007	0	0	251.0	134.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15C	59516.00000000002	3040.9999999999995	62556.99999999999	76083.00000000003	30277.0	28548.999999999996	0	0	582.9999999999997	106.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15D	50666.99999999999	2816.9999999999995	53484.00000000001	67181.99999999997	23984.000000000004	26180.999999999996	0	0	311.0000000000001	191.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15E	43142.00000000002	1777.0	44918.99999999998	53578.99999999999	23974.0	18801.999999999993	0	0	241.00000000000009	125.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15F	41632.0	1747.0	43378.99999999999	52666.99999999998	21295.000000000004	20010.999999999993	0	0	189.0	136.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15G	49601.999999999985	1440.9999999999995	51043.00000000001	61106.99999999998	25708.999999999993	23502.000000000004	0	0	213.0	177.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15H	54779.000000000015	2234.9999999999995	57014.0	68615.99999999999	30191.999999999996	23922.0	0	0	442.0	223.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15I	54901.0	2228.9999999999995	57130.0	69233.00000000001	27108.99999999999	27172.99999999999	0	0	271.9999999999999	346.9999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-15J	55254.99999999999	2012.9999999999998	57267.99999999999	69064.00000000001	28551.000000000007	26223.0	0	0	276.99999999999994	204.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
